,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
10,CONT_AWD_VA24113C0107_3600_-NONE-_-NONE-,185375.86,2013,2013-04-01,2014-03-31,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2016-03-31,ONLY ONE SOURCE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA24113C0107_3600_-NONE-_-NONE-/,1.0,0
11,CONT_AWD_VA26315P0368_3600_-NONE-_-NONE-,173153.32,2015,2015-04-01,2016-03-31,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2016-03-31,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA26315P0368_3600_-NONE-_-NONE-/,1.0,0
12,CONT_AWD_VA24816P0356_3600_-NONE-_-NONE-,9905.54,2016,2015-11-01,2017-10-31,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2017-10-31,ONLY ONE SOURCE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA24816P0356_3600_-NONE-_-NONE-/,1.0,0
13,CONT_AWD_VA25915P5146_3600_-NONE-_-NONE-,37481.33,2015,2015-09-28,2016-09-28,J065,"MAINT/REPAIR/REBUILD OF EQUIPMENT- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES",797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2018-09-30,ONLY ONE SOURCE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA25915P5146_3600_-NONE-_-NONE-/,1.0,0
14,CONT_AWD_VA11815C0767_3600_-NONE-_-NONE-,46309131.24,2016,2015-10-01,2020-09-30,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",797407517,"NUANCE COMMUNICATIONS, INC.",FULL AND OPEN COMPETITION,2020-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11815C0767_3600_-NONE-_-NONE-/,1.0,0
15,CONT_AWD_VA25816P2925_3600_-NONE-_-NONE-,211831.15,2017,2016-10-01,2017-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED UNDER SAP,2017-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA25816P2925_3600_-NONE-_-NONE-/,1.0,0
16,CONT_AWD_VA26316P0643_3600_-NONE-_-NONE-,246298.21,2016,2015-04-01,2016-06-10,H299,EQUIPMENT AND MATERIALS TESTING- MISCELLANEOUS,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2016-06-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA26316P0643_3600_-NONE-_-NONE-/,1.0,0
17,CONT_AWD_VA24916P4156_3600_-NONE-_-NONE-,19868.32,2016,2016-08-31,2016-09-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2016-09-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA24916P4156_3600_-NONE-_-NONE-/,1.0,0
18,CONT_AWD_VA25817J2488_3600_VA25817D0090_3600,185313.92,2018,2017-10-01,2018-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2020-09-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA25817J2488_3600_VA25817D0090_3600/,,0
19,CONT_AWD_VA25717P2267_3600_-NONE-_-NONE-,255635.07,2017,2017-06-01,2018-04-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2018-09-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA25717P2267_3600_-NONE-_-NONE-/,1.0,0
20,CONT_AWD_VA25817J2491_3600_VA25817D0090_3600,24813.1,2018,2017-10-01,2018-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2020-09-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA25817J2491_3600_VA25817D0090_3600/,,0
21,CONT_AWD_VA25817J2489_3600_VA25817D0090_3600,3289.0,2018,2017-10-01,2018-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2020-09-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA25817J2489_3600_VA25817D0090_3600/,,0
22,CONT_AWD_VA25817J2490_3600_VA25817D0090_3600,5940.1,2018,2017-10-01,2018-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2020-09-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA25817J2490_3600_VA25817D0090_3600/,,0
23,CONT_AWD_36C25819N0010_3600_VA25817D0090_3600,185313.92,2019,2018-10-01,2019-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2020-09-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C25819N0010_3600_VA25817D0090_3600/,,0
24,CONT_AWD_36C25819N0009_3600_VA25817D0090_3600,24813.08,2019,2018-10-01,2019-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2020-09-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C25819N0009_3600_VA25817D0090_3600/,,0
25,CONT_AWD_36C25819N0012_3600_VA25817D0090_3600,5940.1,2019,2018-10-01,2019-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2020-09-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C25819N0012_3600_VA25817D0090_3600/,,0
26,CONT_AWD_36C25819N0011_3600_VA25817D0090_3600,3289.0,2019,2018-10-01,2019-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,797407517,"NUANCE COMMUNICATIONS, INC.",NOT COMPETED,2020-09-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C25819N0011_3600_VA25817D0090_3600/,,0
0,CONT_AWD_V675A90017_3600_NNG07DA25B_8000,97252.03,2009,2008-11-05,2008-11-20,7035,ADP SUPPORT EQUIPMENT,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2008-11-20,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V675A90017_3600_NNG07DA25B_8000/,3,1
1,CONT_AWD_V675A90020_3600_NNG07DA25B_8000,3123.63,2009,2008-11-07,2008-11-27,7035,ADP SUPPORT EQUIPMENT,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2008-11-27,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V675A90020_3600_NNG07DA25B_8000/,3,1
2,CONT_AWD_V200J96130_3600_NNG07DA25B_8000,17998.88,2009,2008-10-01,2008-10-01,R799,OTHER MANAGEMENT SUPPORT SERVICES,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,NON-COMPETITIVE DELIVERY ORDER,2008-10-01,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V200J96130_3600_NNG07DA25B_8000/,2,1
3,CONT_AWD_VA11809F0001_3600_NNG07DA25B_8000,66771.74,2009,2009-09-23,2009-11-03,7021,ADP CENTRAL PROCESSING UNIT-DIGITAL,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,COMPETITIVE DELIVERY ORDER,2009-11-03,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11809F0001_3600_NNG07DA25B_8000/,3,1
4,CONT_AWD_V671A90082_3600_NNG07DA25B_8000,22377.92,2009,2009-03-06,2009-03-11,7021,ADP CENTRAL PROCESSING UNIT-DIGITAL,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-03-11,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V671A90082_3600_NNG07DA25B_8000/,2,1
5,CONT_AWD_VA673A91400_3600_NNG07DA25B_8000,28610.04,2009,2009-09-15,2009-09-30,7030,ADP SOFTWARE,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA673A91400_3600_NNG07DA25B_8000/,3,1
6,CONT_AWD_V583S00006_3600_NNG07DA25B_8000,3297.81,2010,2009-11-10,2009-11-20,7050,ADP COMPONENTS,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2009-11-20,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V583S00006_3600_NNG07DA25B_8000/,4,1
7,CONT_AWD_V678A90183_3600_NNG07DA25B_8000,22892.74,2009,2009-03-16,2009-03-16,R426,COMMUNICATIONS SERVICES,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-03-16,SEALED BID,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V678A90183_3600_NNG07DA25B_8000/,1,1
8,CONT_AWD_V610S90051_3600_NNG07DA25B_8000,4223.1,2009,2009-08-28,2009-09-07,5820,RADIO TV EQ EXCEPT AIRBORNE,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-09-07,ALTERNATIVE SOURCES,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V610S90051_3600_NNG07DA25B_8000/,3,1
9,CONT_AWD_V630A90220_3600_NNG07DA25B_8000,30933.34,2009,2009-06-29,2009-06-29,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-06-29,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V630A90220_3600_NNG07DA25B_8000/,4,1
10,CONT_AWD_V553A90408_3600_NNG07DA25B_8000,9262.67,2009,2009-09-24,2009-10-24,5830,INTERCOMM PUBLIC ADDRESS SYS EX AIR,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-10-24,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V553A90408_3600_NNG07DA25B_8000/,2,1
11,CONT_AWD_V516A91494_3600_NNG07DA25B_8000,63741.66,2009,2009-05-20,2009-06-14,7050,ADP COMPONENTS,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-06-14,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V516A91494_3600_NNG07DA25B_8000/,1,1
12,CONT_AWD_V675A900015_3600_NNG07DA25B_8000,26817.69,2010,2009-10-26,2009-11-26,7030,ADP SOFTWARE,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-11-26,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V675A900015_3600_NNG07DA25B_8000/,3,1
13,CONT_AWD_V675A90142_3600_NNG07DA25B_8000,7090.0,2009,2009-04-10,2009-05-01,7050,ADP COMPONENTS,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-05-01,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V675A90142_3600_NNG07DA25B_8000/,1,1
14,CONT_AWD_V642A90526_3600_NNG07DA25B_8000,8035.21,2009,2009-09-21,2009-10-21,7035,ADP SUPPORT EQUIPMENT,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-10-21,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V642A90526_3600_NNG07DA25B_8000/,1,1
15,CONT_AWD_VA69D578A90254_3600_NNG07DA25B_8000,7635.98,2009,2009-07-27,2009-07-31,7050,ADP COMPONENTS,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-07-31,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA69D578A90254_3600_NNG07DA25B_8000/,1,1
16,CONT_AWD_VA702C00003_3600_NNG07DA25B_8000,196341.98,2010,2009-10-26,2009-11-30,7035,ADP SUPPORT EQUIPMENT,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-11-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA702C00003_3600_NNG07DA25B_8000/,4,1
17,CONT_AWD_V659A90210_3600_NNG07DA25B_8000,58725.29,2009,2009-01-15,2009-04-15,7050,ADP COMPONENTS,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-04-15,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V659A90210_3600_NNG07DA25B_8000/,4,1
18,CONT_AWD_V512A90433_3600_NNG07DA25B_8000,9248.82,2009,2009-08-21,2009-09-30,7035,ADP SUPPORT EQUIPMENT,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V512A90433_3600_NNG07DA25B_8000/,5,1
19,CONT_AWD_V506S90093_3600_NNG07DA25B_8000,5859.74,2009,2009-09-24,2009-10-15,7050,ADP COMPONENTS,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-10-15,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V506S90093_3600_NNG07DA25B_8000/,5,1
20,CONT_AWD_V506S90076_3600_NNG07DA25B_8000,8724.22,2009,2009-08-26,2009-09-22,7050,ADP COMPONENTS,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-09-22,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V506S90076_3600_NNG07DA25B_8000/,3,1
21,CONT_AWD_V549PQ9577_3600_NNG07DA25B_8000,40722.75,2009,2009-01-20,2009-01-30,7035,ADP SUPPORT EQUIPMENT,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-01-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V549PQ9577_3600_NNG07DA25B_8000/,3,1
22,CONT_AWD_VA69D578S90035_3600_NNG07DA25B_8000,44816.83,2009,2009-09-18,2009-10-01,5805,TELEPHONE AND TELEGRAPH EQUIPMENT,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,COMPETITIVE DELIVERY ORDER,2009-10-01,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA69D578S90035_3600_NNG07DA25B_8000/,4,1
23,CONT_AWD_VA503S95008_3600_NNG07DA25B_8000,182017.57,2009,2009-09-08,2009-10-30,J058,MAINT-REP OF COMMUNICATION EQ,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-11-16,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA503S95008_3600_NNG07DA25B_8000/,6,1
24,CONT_AWD_V675A90174_3600_NNG07DA25B_8000,41072.66,2009,2009-05-15,2009-07-01,7050,ADP COMPONENTS,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,COMPETITIVE DELIVERY ORDER,2009-07-01,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V675A90174_3600_NNG07DA25B_8000/,3,1
25,CONT_AWD_V659A90690_3600_NNG07DA25B_8000,24584.07,2009,2009-08-13,2009-09-12,7050,ADP COMPONENTS,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-09-12,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V659A90690_3600_NNG07DA25B_8000/,2,1
26,CONT_AWD_V552A90133_3600_NNG07DA25B_8000,6303.22,2009,2009-09-24,2009-10-20,7045,ADP SUPPLIES,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-10-20,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V552A90133_3600_NNG07DA25B_8000/,5,1
27,CONT_AWD_VA506S00013_3600_NNG07DA25B_8000,40388.37,2010,2009-11-25,2009-12-23,7035,ADP SUPPORT EQUIPMENT,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2009-12-23,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA506S00013_3600_NNG07DA25B_8000/,2,1
28,CONT_AWD_V501S90004_3600_NNG07DA25B_8000,133541.26,2009,2009-06-12,2009-07-15,7050,ADP COMPONENTS,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-07-15,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V501S90004_3600_NNG07DA25B_8000/,1,1
29,CONT_AWD_V509A90540_3600_NNG07DA25B_8000,4291.59,2009,2009-04-28,2009-05-08,5805,TELEPHONE AND TELEGRAPH EQUIPMENT,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-05-08,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V509A90540_3600_NNG07DA25B_8000/,1,1
30,CONT_AWD_VA659A90419_3600_NNG07DA25B_8000,141274.43,2009,2009-04-13,2009-05-30,7035,ADP SUPPORT EQUIPMENT,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2009-05-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA659A90419_3600_NNG07DA25B_8000/,3,1
31,CONT_AWD_V516C91215_3600_NNG07DA25B_8000,9332.55,2009,2009-07-07,2010-07-15,D308,PROGRAMMING SERVICES,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,,2010-07-15,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V516C91215_3600_NNG07DA25B_8000/,1,1
32,CONT_AWD_V608A00037_3600_NNG07DA25B_8000,8486.9,2010,2009-11-10,2009-12-05,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2009-12-05,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V608A00037_3600_NNG07DA25B_8000/,10,1
33,CONT_AWD_V655S00009_3600_NNG07DA25B_8000,9071.93,2010,2009-12-04,2010-01-06,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,933678708,RED RIVER COMPUTER COMPANY INCORPORATED,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2010-01-06,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V655S00009_3600_NNG07DA25B_8000/,4,1
