,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
62,2009,25000.0,25000.0,25000.0,2009-07-29,788299782,AMDEX CORPORATION
63,2009,96658.8,96658.8,96658.8,2009-06-09,098692374,IMMIXTECHNOLOGY INC
64,2009,1350000.0,1350000.0,1817226.0,2009-07-14,010639917,NET ESOLUTIONS CORPORATION
65,2009,65628.0,65628.0,65628.0,2009-09-14,004683038,TECHNOLOGY ASSOCIATES INTERNAT
66,2009,31500.0,31500.0,31500.0,2009-01-23,132707741,DWAYNE MCCULLY
67,2009,43070.64,43070.64,43070.64,2009-04-28,016131430,BLACKBOARD INC.
68,2009,40230.0,40230.0,40230.0,2009-04-14,036857050,"JANUS RESEARCH GROUP, INC"
69,2009,104573.28,104573.28,104573.28,2008-12-31,098692374,IMMIXTECHNOLOGY INC
70,2009,4278.37,4278.37,4278.37,2009-03-13,961220415,"TANDBERG, INC"
71,2009,1442290.0,1442290.0,3481182.0,2009-09-29,961273620,MARICOM SYSTEMS INCORPORATED
72,2009,84006.84,84006.84,84006.84,2008-10-08,116207978,APPTIS INC
73,2009,11353.53,11353.53,11353.53,2009-06-10,026157235,CDW GOVERNMENT INCORPORATED
74,2009,121500.0,121500.0,0.0,2009-05-19,017881157,ALTUM INCORPORATED
75,2009,51975.0,51975.0,51975.0,2009-02-18,090027850,INGENUITY SYSTEMS INC
76,2009,20000.0,20000.0,20000.0,2009-05-06,023371300,PLANNING PROFESSIONALS LIMITED
77,2009,12199.2,12199.2,12199.2,2008-11-17,803691369,"COMPUBAHN, INC"
78,2009,94903.0,94903.0,94903.0,2009-09-14,926465998,SOURCE ONE INC
79,2009,5778.0,5778.0,5778.0,2009-06-16,602664539,CENTRINET CORP
80,2009,28916.0,28916.0,28916.0,2009-09-28,039120170,COMFIDEX CORPORATION
81,2009,11984.25,11984.25,11984.25,2009-09-02,149530219,DELL FEDERAL SYSTEMS L.P.
82,2009,9000.0,9000.0,9000.0,2009-09-28,617345657,SMA MANAGEMENT SYSTEMS INC
83,2009,1076687.2,1076687.2,0.0,2008-12-21,125590674,"BEARINGPOINT, L.L.C"
84,2009,39654.04,39654.04,39654.04,2009-09-30,144294035,"HEALTHVISION SOLUTIONS, INC."
85,2009,974635.0,974635.0,5200973.0,2009-09-10,049508120,WESTAT INCORPORATED
86,2009,100000.0,100000.0,100000.0,2009-08-07,161202122,UNIVERSITY OF WISCONSIN SYSTEM
87,2009,11740.0,11740.0,11740.0,2009-04-13,063747653,"ANSYS, INC"
88,2009,10000.0,10000.0,10000.0,2009-03-09,097779698,SYSTEMS RESEARCH AND APPLICATIONS CORPORATION
89,2009,53643.92,53643.92,53643.92,2009-09-03,786468199,"DLT SOLUTIONS, INC."
90,2009,38100.0,38100.0,38100.0,2009-04-23,788291789,Z-TECH CORPORATION
91,2009,664910.01,664910.01,664910.01,2009-04-10,786468199,"DLT SOLUTIONS, INC."
92,2009,25303.26,25303.26,25303.26,2009-06-15,604596346,CITRIX SYSTEMS INC
93,2009,1500.0,1500.0,1500.0,2008-12-04,003548489,AT&T MOBILITY LLC
94,2009,450000.0,450000.0,450000.0,2009-09-28,191341627,CENTECH GROUP INC
95,2009,499592.0,499592.0,0.0,2009-09-21,037201378,DISCOVERY LOGIC INC
96,2009,35140.0,35140.0,35140.0,2009-04-28,102771800,BAMBOO SOLUTIONS CORP
97,2009,15210.0,15210.0,15210.0,2008-12-22,883894040,VERISIGN INCORPORATED
98,2009,71640.0,71640.0,71640.0,2008-10-09,144988131,SOPHIC SYSTEMS ALLIANCE INC.
99,2009,13770.57,13770.57,13770.57,2008-10-22,072773849,COMPUWARE CORPORATION
100,2009,157000.0,157000.0,157000.0,2009-03-11,125132048,NATIONAL CAPITOL CONTRACTING LIMITED LIABILITY COMPANY
101,2009,4350.0,4350.0,4350.0,2009-01-22,089896737,"FOUR POINTS TECHNOLOGY, L.L.C."
102,2009,9000.0,9000.0,9000.0,2009-09-08,350873324,RAPIDSMOUNTAIN
103,2009,192534.2,192534.2,192534.2,2009-06-12,152787461,"CONSTELLA GROUP, LLC"
104,2009,99974.85,99974.85,0.0,2009-07-01,174243907,DIGICON CORPORATION
105,2009,5300.99,5300.99,5300.99,2009-09-17,809678782,GOVCONNECTION INCORPORATED
106,2009,3400.02,3400.02,3400.02,2009-04-15,878303205,"DATA INNOVATIONS, INC."
107,2009,16470.0,16470.0,16470.0,2009-01-29,828871848,"PROBLEM SOLVING CONCEPTS, INC"
108,2009,260857.26,260857.26,260857.26,2009-09-25,116207978,"APPTIS, INC."
109,2009,12600.0,12600.0,12600.0,2009-04-03,003944571,HANKINSON CONSULTANTANCY SERVICES
110,2009,18900.0,18900.0,18900.0,2008-12-30,117537170,GEOSPIZA INC
111,2009,13033309.0,8000000.0,49621940.0,2009-06-01,805258373,LOCKHEED MARTIN SERVICES INCORPORATED
112,2009,12661.66,12661.66,0.0,2009-04-02,798929464,LCG SYSTEMS LLC
113,2009,5003.41,5003.41,5003.41,2008-11-25,098692374,IMMIXTECHNOLOGY INC
114,2009,10500.0,10500.0,10500.0,2009-07-29,096027870,ACCELERA SOLUTIONS INCORPORATED
115,2009,38131.06,38131.06,38131.06,2009-09-15,838829794,A-TEK INC
116,2009,125176.14,125176.14,125176.14,2008-10-01,946475001,EX LIBRIS (USA) INCORPORATED
117,2009,119370.0,119370.0,119370.0,2008-11-20,023716934,"OPENEYE SCIENTIFIC SOFTWARE, INC."
118,2009,5000.0,5000.0,5000.0,2009-09-30,614948396,"WORLD WIDE TECHNOLOGY, INC"
119,2009,549918.0,549918.0,2949434.0,2009-09-03,620456975,"SIGNATURE CONSULTING GROUP LLC, THE"
120,2009,145176.0,145176.0,0.0,2009-06-24,033324117,PRIMESCAPE SOLUTIONS INCORPORATED
121,2009,14675.0,14675.0,14675.0,2008-12-08,003548489,AT&T MOBILITY LLC
122,2009,22139.25,22139.25,22139.25,2009-06-11,014454172,"MBR COMPUTER CONSULTANTS, INC."
123,2009,18388.8,18388.8,0.0,2009-01-29,033324117,PRIMESCAPE SOLUTIONS INCORPORATED
124,2009,1655849.0,1655849.0,23078956.0,2009-07-31,961273620,MARICOM SYSTEMS INCORPORATED
125,2009,22621.0,22621.0,22621.0,2009-09-08,023371300,"PLANNING PROFESSIONALS, LTD."
126,2009,23000.0,23000.0,23000.0,2009-01-14,556978807,"CARTRIDGE TECHNOLOGIES, INC"
127,2009,121925.0,121925.0,121925.0,2008-12-10,788184013,"DAVOCO, LLC"
128,2009,20345.0,20345.0,20345.0,2008-12-04,098692374,IMMIXTECHNOLOGY INC
129,2009,5995.0,5995.0,5995.0,2009-04-07,361687283,OPENNMS GROUP INC
130,2009,97866.96,97866.96,97866.96,2009-03-06,161579735,THE MIL CORPORATION
131,2009,22327.2,22327.2,0.0,2009-06-09,013258483,"MAINSTAY ENTERPRISES, INC."
132,2009,3226.55,3226.55,3226.55,2008-12-22,825062813,DYNAMIC SYSTEMS INCORPORATED (8829)
133,2009,207276.0,207276.0,442700.0,2009-04-23,064681021,LOGICON INCORPORATED
134,2009,11988.03,11988.03,11988.03,2009-06-25,786468199,"DLT SOLUTIONS, INC."
135,2009,95000.0,95000.0,0.0,2009-07-07,949301741,"ONEIDA COMMUNICATIONS, INC."
136,2009,11426.67,11426.67,11426.67,2008-12-23,008953205,ROSS TECHNOLOGIES INCORPORATED
137,2009,65158.16,65158.16,430932.96,2008-10-16,125590674,"BEARINGPOINT, L.L.C"
138,2009,5129.4,5129.4,5129.4,2009-02-13,827968483,"INSIGHT PUBLIC SECTOR, INC."
139,2009,4230.0,4230.0,4230.0,2009-02-04,039675744,MCKESSON CORPORATION
140,2009,7020.0,7020.0,7020.0,2009-02-26,074805383,"DATA SCIENCES, INC"
141,2009,805110.0,805110.0,805110.0,2009-05-14,969115112,"ADVANCED SOFTWARE SYSTEMS, INC"
142,2009,93881.16,93881.16,93881.16,2009-02-23,037758794,"JAMES' ELECTRICAL CONTROL, INC."
143,2009,675000.0,675000.0,675000.0,2009-09-21,790295633,FUNCTION 1
144,2009,92292.83,92292.83,92292.83,2009-08-05,064299332,EMTEC FEDERAL INCORPORATED
145,2009,65000.0,65000.0,65000.0,2009-09-09,807521521,DEVELOPMENT INFOSTRUCTURE
146,2009,10227.19,10227.19,45247.19,2009-07-16,786468199,"DLT SOLUTIONS, INC."
147,2009,3127.1,3127.1,3127.1,2009-06-23,786643502,COMBYTE U S A
148,2009,36309.0,36309.0,36309.0,2009-03-26,088365767,CARAHSOFT TECHNOLOGY CORPORATION
149,2009,128335.0,128335.0,128335.0,2009-07-30,836320531,"SCHRODINGER, INC."
150,2009,8528.35,8528.35,8528.35,2009-09-09,037758794,"JAMES' ELECTRICAL CONTROL, INC."
151,2009,105569.25,105569.25,105569.25,2009-06-22,801109984,CADENCE GROUP ASSOCIATES INCORPORATED
152,2009,5999.85,5999.85,5999.85,2009-06-25,102766370,INFINEDI LLC
153,2009,30207.99,30207.99,30207.99,2008-11-20,088365767,CARAHSOFT TECHNOLOGY CORPORATION
154,2009,5700.0,5700.0,0.0,2009-03-30,556978807,"CARTRIDGE TECHNOLOGIES, INC"
155,2009,50000.0,50000.0,50000.0,2009-02-18,101843865,LEONARD IND ROBOTICS ENGINEERING AND DESIGN
156,2009,28539.78,28539.78,28539.78,2008-11-20,088365767,CARAHSOFT TECHNOLOGY CORPORATION
157,2009,13000.0,13000.0,13000.0,2009-09-21,098692374,IMMIXTECHNOLOGY INC
158,2009,8820.0,8820.0,8820.0,2009-09-29,023371300,"PLANNING PROFESSIONALS, LTD."
159,2009,11270.0,11270.0,11270.0,2009-08-12,796477222,"JAMES RIVER TECHNICAL, INC"
160,2009,10304.36,10304.36,10304.36,2009-06-24,160759135,ALVAREZ AND ASSOCIATES LIMITED LIABILITY COMPANY
161,2009,1089781.0,1089781.0,5662935.0,2009-08-17,049508120,WESTAT INCORPORATED
162,2009,112026.25,112026.25,112026.25,2009-09-03,037758794,"JAMES' ELECTRICAL CONTROL, INC."
163,2009,50008.0,50008.0,50008.0,2009-05-21,791152411,"CLEARPATH SOLUTIONS GROUP, LLC"
164,2009,482158.08,482158.08,482158.08,2009-09-28,152858358,AEGIS.NET INC
165,2009,7485.0,7485.0,7485.0,2008-10-17,002379134,GOLDEN HELIX INC
166,2009,55832.37,55832.37,55832.37,2009-03-30,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
167,2009,276775.57,276775.57,0.0,2009-09-30,107934945,FMAS CORPORATION
168,2009,149520.0,149520.0,149520.0,2009-09-10,037814956,"MANILA CONSULTING GROUP, INC."
169,2009,92639.42,92639.42,0.0,2009-04-16,023371300,PLANNING PROFESSIONALS LIMITED
170,2009,6809.52,6809.52,6809.52,2009-01-29,088365767,CARAHSOFT TECHNOLOGY CORPORATION
171,2009,26866.96,26866.96,26866.96,2009-04-21,809678782,GOVCONNECTION INCORPORATED
172,2009,1933664.72,1933664.72,1933664.72,2009-09-24,012302196,"VIPS, INC."
173,2009,81707.08,81707.08,81707.08,2009-09-30,801130931,NATIONAL LOAN-CRT JOINT VENTUR
174,2009,15488.0,15488.0,0.0,2009-09-28,556978807,"CARTRIDGE TECHNOLOGIES, INC"
175,2009,63608.5,63608.5,63608.5,2009-09-09,072928414,GENILOGIX LLC
176,2009,4102.0,4102.0,4102.0,2009-03-06,809407885,"SYSCOM SERVICES, INC."
177,2009,39474.0,39474.0,167274.0,2009-08-31,809407885,"SYSCOM SERVICES, INC."
178,2009,27920.71,27920.71,27920.71,2009-04-30,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
179,2009,15015.6,15015.6,15015.6,2009-04-30,603131285,VERTEX INFORMATION AND COMPUTER CONSULTING SERVICES INCORPORATED
180,2009,25644.0,25644.0,25644.0,2009-09-28,098692374,IMMIXTECHNOLOGY INC
181,2009,2000.0,2000.0,2000.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
182,2009,95000.0,95000.0,95000.0,2008-11-01,090281960,SOFT TECH CONSULTING INCORPORATED
183,2009,9501.82,9501.82,9501.82,2009-04-02,026157235,CDW GOVERNMENT INCORPORATED
184,2009,560972.3,560972.3,560972.3,2008-10-21,809887164,"THUNDERCAT TECHNOLOGY, LLC"
185,2009,97500.0,97500.0,97500.0,2009-09-19,604172473,"VERSATECH, INC."
186,2009,11030.95,11030.95,11030.95,2009-06-17,361150469,"AINS, INC"
187,2009,5870981.49,5870981.49,134888469.39,2009-03-01,145969783,CGI FEDERAL INC.
188,2009,95548.38,95548.38,95548.38,2009-09-16,154050959,THE PRESIDIO CORPORATION
189,2009,39219.9,39219.9,39219.9,2009-08-07,859149643,OPERATIONAL RESEARCH CONSULTAN
190,2009,29990.52,29990.52,0.0,2009-04-30,793497231,KBM GROUP INC
191,2009,3266.28,3266.28,3266.28,2009-08-04,786468199,"DLT SOLUTIONS, INC."
192,2009,56203.75,56203.75,56203.75,2009-04-14,098692374,IMMIXTECHNOLOGY INC
193,2009,9500.0,9500.0,9500.0,2009-05-06,556978807,"CARTRIDGE TECHNOLOGIES, INC"
194,2009,628784.84,628784.84,1949288.98,2009-09-14,190883087,P S I INTERNATIONAL SERVICES LLC
195,2009,115564.0,115564.0,115564.0,2008-12-30,098692374,IMMIXTECHNOLOGY INC
196,2009,18514.51,18514.51,0.0,2009-08-06,023371300,PLANNING PROFESSIONALS LIMITED
197,2009,294879.97,294879.97,294879.97,2009-07-22,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
198,2009,1039841.0,987785.0,1319186.0,2009-07-08,053634593,NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.
199,2009,5051.63,5051.63,5051.63,2009-06-10,618563720,INTELLIGENT DECISIONS INCORPORATED
200,2009,1752727.81,1752727.81,8308549.0,2009-08-26,101471936,DATA COMPUTER CORPORATION OF A
201,2009,10366.0,10366.0,10366.0,2009-09-25,961220415,"TANDBERG, INC."
202,2009,10924.15,10924.15,10924.15,2009-09-17,026157235,CDW GOVERNMENT INCORPORATED
203,2009,18675.0,18675.0,18675.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
204,2009,39682.16,39682.16,39682.16,2009-08-03,609321344,"MACFADDEN & ASSOCIATES, INC"
205,2009,7600.0,7600.0,7600.0,2009-08-03,786468199,"DLT SOLUTIONS, INC."
206,2009,17035.0,17035.0,17035.0,2009-06-24,849956883,FRONTIER TECHNOLOGIES INC.
207,2009,28017.59,28017.59,28017.59,2009-08-26,008913373,HANDYSOFT GLOBAL CORP.
208,2009,4912.0,4912.0,4912.0,2009-08-13,117537170,GEOSPIZA INC
209,2009,4355992.7,4355992.7,4355992.7,2009-05-18,037201378,DISCOVERY LOGIC INC
210,2009,13804.27,13804.27,13804.27,2009-09-16,884932443,"COLEMAN TECHNOLOGIES, INC."
211,2009,984736.64,984736.64,984736.64,2009-09-27,809887164,"THUNDERCAT TECHNOLOGY, LLC"
212,2009,101022.37,101022.37,101022.37,2008-11-21,152787461,"CONSTELLA GROUP, LLC"
213,2009,39956.0,39956.0,39956.0,2009-09-09,780420865,NTM CONSULTING SERVICES INC
214,2009,285514.0,285514.0,285514.0,2009-08-21,037814956,"MANILA CONSULTING GROUP, INC."
215,2009,77077.0,77077.0,154154.0,2008-12-17,606797491,"CUSHING, GEORGE C"
216,2009,5691.65,5691.65,5691.65,2009-03-12,098692374,IMMIXTECHNOLOGY INC
217,2009,122670.24,122670.24,0.0,2009-01-02,036857050,"JANUS RESEARCH GROUP, INC"
218,2009,51806.88,51806.88,51806.88,2008-12-08,098692374,IMMIXTECHNOLOGY INC
219,2009,49881.0,49881.0,0.0,2008-10-16,040460086,270NET TECHNOLOGIES
220,2009,16700.0,16700.0,16700.0,2009-06-03,947916755,ORION BEHAVIORAL HEALTHCARE SERVICES
221,2009,15509765.02,15509765.02,43632722.85,2009-05-01,013358002,"MYTHICS, INC"
222,2009,21790.0,21790.0,21790.0,2009-06-21,842792566,"PILGRIM SOFTWARE, INC."
223,2009,56412.02,56412.02,56412.02,2009-04-13,116193400,"ADVANCED COMPUTER CONCEPTS, IN"
224,2009,127202.92,127202.92,127202.92,2009-06-03,141089040,TKC INTEGRATION SERVICES LIMITED LIABILITY COMPANY
225,2009,75375.0,75375.0,75375.0,2009-09-14,098692374,IMMIXTECHNOLOGY INC
226,2009,193200.0,193200.0,193200.0,2009-09-18,002665784,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
227,2009,70000.0,70000.0,70000.0,2009-09-21,091340943,"SOCIAL & SCIENTIFIC SYSTEMS, I"
228,2009,17248.0,17248.0,17248.0,2009-07-31,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
229,2009,171000.0,171000.0,171000.0,2009-09-25,028619588,"22ND CENTURY TECHNOLOGIES, INC."
230,2009,10000.0,10000.0,10000.0,2008-10-10,606817455,"UGAS, MICHELLE"
231,2009,24000.0,24000.0,24000.0,2009-09-21,101472970,INTERACTIVE TECHNOLOGY SOLUTIONS LIMITED LIABILITY COMPANY
232,2009,1510.0,1510.0,1510.0,2008-10-31,790102693,"ATEB, INC"
233,2009,240000.0,240000.0,240000.0,2009-04-10,624284027,H3 SOLUTIONS INCORPORATED
234,2009,23639.44,23639.44,23639.44,2009-09-04,786468199,"DLT SOLUTIONS, INC."
235,2009,14960.0,14960.0,14960.0,2008-11-10,036975746,MALLEY RESEARCH PROGRAMMING IN
236,2009,3172.5,3172.5,3172.5,2009-01-06,222868056,BLUEGNOME LTD
237,2009,19699.43,19699.43,0.0,2009-08-12,023371300,PLANNING PROFESSIONALS LIMITED
238,2009,581337.5,581337.5,581337.5,2009-06-03,107939357,GTSI CORPORATION
239,2009,86610.07,86610.07,86610.07,2009-04-14,827714507,"APPTIS TECHNOLOGY SOLUTIONS, LLC"
240,2009,9600.0,9600.0,9600.0,2008-12-05,191411180,IQS INCORPORATED (1832)
241,2009,14454.0,14454.0,14454.0,2009-06-29,071619878,"CANON BUSINESS SOLUTIONS, INC."
242,2009,24998.76,24998.76,0.0,2009-09-04,174243907,DIGICON CORPORATION
243,2009,14611.32,14611.32,14611.32,2009-04-15,786468199,"DLT SOLUTIONS, INC."
244,2009,57907.0,57907.0,57907.0,2009-04-28,098692374,IMMIXTECHNOLOGY INC
245,2009,16571.65,16571.65,16571.65,2009-09-02,144293636,"COUNTERTRADE PRODUCTS, INC."
246,2009,3354.83,3354.83,3354.83,2009-06-11,098692374,IMMIXTECHNOLOGY INC
247,2009,152839.28,152839.28,152839.28,2009-09-10,033324117,PRIMESCAPE SOLUTIONS INCORPORATED
248,2009,100000.0,100000.0,100000.0,2009-09-15,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION
249,2009,84990.0,84990.0,84990.0,2009-09-14,120183715,"APPRIO, INC"
250,2009,99785.0,99785.0,311489.0,2009-09-15,169933533,PROTEUS TECHNOLOGIES LLC
251,2009,6880.0,6880.0,6880.0,2009-02-12,157727991,"MTM TECHNOLOGIES, INC."
252,2009,20000.0,20000.0,0.0,2008-12-29,175358027,NOVA RESEARCH COMPANY
253,2009,74374.0,74374.0,74374.0,2009-09-17,098692374,IMMIXTECHNOLOGY INC
254,2009,28443.76,28443.76,0.0,2009-09-15,083864038,NORTHROP GRUMMAN SPACE AND MISSION SYSTEMS CORPORATION
255,2009,17032.97,17032.97,17032.97,2009-06-12,152787461,"CONSTELLA GROUP, LLC"
256,2009,156185.8,156185.8,156185.8,2009-02-03,023371300,PLANNING PROFESSIONALS LIMITED
257,2009,17192.99,17192.99,17192.99,2009-06-24,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
258,2009,459693.97,459693.97,459693.97,2009-03-17,148069540,"CONCENTRIC METHODS, LLC"
259,2009,180000.0,180000.0,555982.0,2009-01-29,956975809,COMMUNICATION TRAINING & ANALY
260,2009,17024.04,17024.04,17024.04,2009-03-10,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
261,2009,3770.0,3770.0,3770.0,2009-04-22,014197144,"TRI-MECH SOLUTIONS, LLC"
262,2009,15600.0,15600.0,15600.0,2009-06-15,059243436,SCANTRON CORPORATION
263,2009,565.27,565.27,565.27,2009-01-21,786468199,"DLT SOLUTIONS, INC."
264,2009,6067.35,6067.35,6067.35,2009-03-25,933539751,"MORRIS SYSTEMS, INC."
265,2009,530950.0,530950.0,530950.0,2009-03-31,037201378,"DISCOVERY LOGIC, INC."
266,2009,187381.61,187381.61,187381.61,2009-06-23,037758794,"JAMES' ELECTRICAL CONTROL, INC."
267,2009,79479.0,79479.0,0.0,2009-09-28,802975651,SOLE SOLUTIONS INC.
268,2009,27627.95,27627.95,27627.95,2009-06-23,179944574,"NEW YEAR TECH, INC."
269,2009,207788.7,207788.7,0.0,2009-09-14,788299782,AMDEX CORPORATION
270,2009,24594.96,24594.96,24594.96,2009-09-28,026157235,CDW GOVERNMENT LLC
271,2009,190700.09,190700.09,190700.09,2009-09-30,107939357,GTSI CORPORATION
272,2009,57164.94,57164.94,57164.94,2009-08-04,809678782,GOVCONNECTION INCORPORATED
273,2009,16670.0,16670.0,16670.0,2009-03-03,051322758,TOPAZ TECHNOLOGIES LTD
274,2009,959947.64,959947.64,959947.64,2009-05-26,088365767,CARAHSOFT TECHNOLOGY CORPORATION
275,2009,7800.0,7800.0,7800.0,2009-04-28,825287316,"BEGAY, LUCIAS"
