,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
3,CONT_AWD_VA11810F0073_3600_W91QUZ06A0003_9700,469946.41,2010,2010-04-22,2013-04-21,7030,ADP SOFTWARE,013358002,"MYTHICS, INC",FULL AND OPEN COMPETITION,2013-04-21,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11810F0073_3600_W91QUZ06A0003_9700/,2,2
4,CONT_AWD_VA11814F0206_3600_W91QUZ06A0003_9700,41991886.53,2014,2014-05-23,2015-04-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,013358002,"MYTHICS, INC",FULL AND OPEN COMPETITION,2017-04-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11814F0206_3600_W91QUZ06A0003_9700/,2,2
0,CONT_AWD_36C10B19C0030_3600_-NONE-_-NONE-,6726240.0,2019,2019-05-09,2020-05-08,D308,IT AND TELECOM- PROGRAMMING,070756225,READY COMPUTING INC.,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2024-05-08,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B19C0030_3600_-NONE-_-NONE-/,4,3
0,CONT_AWD_VA11814C0050_3600_-NONE-_-NONE-,13068852.12,2014,2014-09-23,2016-01-07,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,079190214,MIDDLE BAY SOLUTIONS LLC,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-11-07,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11814C0050_3600_-NONE-_-NONE-/,10,4
0,CONT_AWD_V646C90352_3600_GS35F0485N_4730,182843.43,2009,2008-12-04,2009-09-30,D310,ADP BACKUP AND SECURITY SERVICES,792975781,"DOCUMENT STORAGE SYSTEMS, INC",NON-COMPETITIVE DELIVERY ORDER,2009-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V646C90352_3600_GS35F0485N_4730/,1.0,5
1,CONT_AWD_VA539C95093_3600_GS35F0485N_4730,39970.88,2009,2008-10-01,2009-09-30,7030,ADP SOFTWARE,792975781,"DOCUMENT STORAGE SYSTEMS, INC",,2009-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA539C95093_3600_GS35F0485N_4730/,1.0,5
2,CONT_AWD_V642C90236_3600_GS35F0485N_4730,4979.04,2009,2008-12-18,2009-09-30,R419,EDUCATIONAL SERVICES,792975781,"DOCUMENT STORAGE SYSTEMS, INC",,2009-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V642C90236_3600_GS35F0485N_4730/,1.0,5
3,CONT_AWD_VA255589EC0125_3600_GS35F0485N_4730,89813.0,2010,2009-10-08,2010-09-30,7030,ADP SOFTWARE,792975781,"DOCUMENT STORAGE SYSTEMS, INC",NON-COMPETITIVE DELIVERY ORDER,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA255589EC0125_3600_GS35F0485N_4730/,1.0,5
4,CONT_AWD_V655C90149_3600_GS35F0485N_4730,4853.92,2009,2009-03-12,2009-06-20,R419,EDUCATIONAL SERVICES,792975781,"DOCUMENT STORAGE SYSTEMS, INC",,2009-06-20,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V655C90149_3600_GS35F0485N_4730/,1.0,5
5,CONT_AWD_VA539A90300_3600_GS35F0485N_4730,509870.23,2009,2009-03-17,2010-03-20,7030,ADP SOFTWARE,792975781,"DOCUMENT STORAGE SYSTEMS, INC",NON-COMPETITIVE DELIVERY ORDER,2014-03-20,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA539A90300_3600_GS35F0485N_4730/,1.0,5
6,CONT_AWD_V509E96113_3600_GS35F0485N_4730,18300.0,2009,2009-01-14,2009-02-27,U008,TRAINING/CURRICULUM DEVELOPMENT,792975781,"DOCUMENT STORAGE SYSTEMS, INC",,2009-02-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V509E96113_3600_GS35F0485N_4730/,1.0,5
7,CONT_AWD_V6189C9213_3600_GS35F0485N_4730,252681.12,2009,2009-04-22,2009-06-30,7030,ADP SOFTWARE,792975781,"DOCUMENT STORAGE SYSTEMS, INC",,2009-06-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V6189C9213_3600_GS35F0485N_4730/,3.0,5
8,CONT_AWD_VA539C05112_3600_GS35F0485N_4730,10473.81,2010,2009-10-01,2009-12-31,7030,ADP SOFTWARE,792975781,"DOCUMENT STORAGE SYSTEMS, INC",NON-COMPETITIVE DELIVERY ORDER,2009-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA539C05112_3600_GS35F0485N_4730/,1.0,5
9,CONT_AWD_V6189C9212_3600_GS35F0485N_4730,543559.77,2009,2009-04-22,2009-06-30,7030,ADP SOFTWARE,792975781,"DOCUMENT STORAGE SYSTEMS, INC",,2009-06-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_V6189C9212_3600_GS35F0485N_4730/,3.0,5
10,CONT_AWD_VA613C90250_3600_V613P4008_3600,39547.2,2009,2009-05-01,2010-04-30,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,792975781,DOCUMENT STORAGE SYSTEMS INCORPORATED,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2011-04-30,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA613C90250_3600_V613P4008_3600/,1.0,5
11,CONT_AWD_VA613C00277_3600_V613P4008_3600,0.0,2010,2010-05-01,2011-04-30,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,792975781,DOCUMENT STORAGE SYSTEMS INCORPORATED,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2011-04-30,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA613C00277_3600_V613P4008_3600/,1.0,5
12,CONT_AWD_VA11811P0014_3600_-NONE-_-NONE-,1069612.35,2011,2011-04-15,2012-04-14,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2012-04-14,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11811P0014_3600_-NONE-_-NONE-/,1.0,5
13,CONT_AWD_VA11813C0025_3600_-NONE-_-NONE-,2890651.02,2013,2013-09-30,2015-09-29,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11813C0025_3600_-NONE-_-NONE-/,1.0,5
14,CONT_AWD_VA11815C0579_3600_-NONE-_-NONE-,2663613.36,2015,2015-09-28,2016-09-27,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2020-09-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11815C0579_3600_-NONE-_-NONE-/,1.0,5
15,CONT_AWD_VA11816J1393_3600_VA11816D1056_3600,17858206.62,2016,2016-09-09,2017-09-08,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2019-09-08,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11816J1393_3600_VA11816D1056_3600/,2.0,5
16,CONT_AWD_VA11816J1092_3600_VA11816D1056_3600,4335958.23,2016,2016-07-29,2017-07-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2019-07-28,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11816J1092_3600_VA11816D1056_3600/,2.0,5
17,CONT_AWD_VA11818J2363_3600_VA11816D1056_3600,6306218.59,2018,2017-10-01,2018-09-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-09-30,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11818J2363_3600_VA11816D1056_3600/,,5
18,CONT_AWD_VA11817F2159002_3600_VA11817D2159_3600,209608.26,2017,2017-09-15,2017-11-15,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2022-11-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11817F2159002_3600_VA11817D2159_3600/,5.0,5
19,CONT_AWD_VA11817C1898_3600_-NONE-_-NONE-,5164363.98,2017,2017-04-14,2018-10-13,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2019-10-13,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11817C1898_3600_-NONE-_-NONE-/,5.0,5
20,CONT_AWD_VA11817F2159001_3600_VA11817D2159_3600,207165.54,2017,2017-08-28,2017-10-28,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-10-27,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11817F2159001_3600_VA11817D2159_3600/,5.0,5
21,CONT_AWD_VA11817J1786_3600_VA11816D1056_3600,9964257.45,2017,2017-01-27,2018-01-26,7030,INFORMATION TECHNOLOGY SOFTWARE,792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-01-26,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_VA11817J1786_3600_VA11816D1056_3600/,2.0,5
22,CONT_AWD_36C10B18F2159010_3600_VA11817D2159_3600,203739.23,2018,2018-09-18,2018-11-18,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2022-11-18,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B18F2159010_3600_VA11817D2159_3600/,,5
23,CONT_AWD_36C10B18F2159003_3600_VA11817D2159_3600,146422.49,2018,2018-05-24,2019-06-23,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2023-06-23,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B18F2159003_3600_VA11817D2159_3600/,,5
24,CONT_AWD_36C10B18F2159004_3600_VA11817D2159_3600,185156.55,2018,2018-06-01,2019-06-30,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2023-06-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B18F2159004_3600_VA11817D2159_3600/,,5
25,CONT_AWD_36C10B18F2159006_3600_VA11817D2159_3600,241336.9,2018,2018-06-27,2019-07-27,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2023-07-27,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B18F2159006_3600_VA11817D2159_3600/,,5
26,CONT_AWD_36C10B18F2159009_3600_VA11817D2159_3600,202093.21,2018,2018-08-31,2018-11-01,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2022-11-01,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B18F2159009_3600_VA11817D2159_3600/,,5
27,CONT_AWD_36C10B18F2159008_3600_VA11817D2159_3600,181235.76,2018,2018-08-30,2018-10-30,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2022-10-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B18F2159008_3600_VA11817D2159_3600/,,5
28,CONT_AWD_36C10B18F2159007_3600_VA11817D2159_3600,710482.72,2018,2018-08-27,2018-10-27,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2023-09-27,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B18F2159007_3600_VA11817D2159_3600/,,5
29,CONT_AWD_36C10B18F2159011_3600_VA11817D2159_3600,211085.26,2018,2018-09-27,2019-10-26,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2022-10-26,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B18F2159011_3600_VA11817D2159_3600/,,5
30,CONT_AWD_36C10B19N0001_3600_VA11816D1056_3600,6460028.72,2019,2018-10-15,2019-09-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2019-09-30,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B19N0001_3600_VA11816D1056_3600/,0.0,5
31,CONT_AWD_36C25018F3736_3600_VA11817D2159_3600,207318.21,2018,2018-09-17,2018-11-30,7030,INFORMATION TECHNOLOGY SOFTWARE,792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-11-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C25018F3736_3600_VA11817D2159_3600/,,5
32,CONT_AWD_36C10B18F2159005_3600_VA11817D2159_3600,187485.35,2018,2018-06-13,2019-07-12,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2020-09-12,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B18F2159005_3600_VA11817D2159_3600/,,5
33,CONT_AWD_36C10B19F2159021_3600_VA11817D2159_3600,252232.31,2019,2019-09-09,2019-11-09,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2020-11-09,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B19F2159021_3600_VA11817D2159_3600/,,5
34,CONT_AWD_36C10B19F2159013_3600_VA11817D2159_3600,211794.22,2019,2019-07-01,2019-09-01,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2022-09-01,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B19F2159013_3600_VA11817D2159_3600/,,5
35,CONT_AWD_36C10B19F2159019_3600_VA11817D2159_3600,268551.7,2019,2019-09-05,2019-11-05,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",792975781,"DOCUMENT STORAGE SYSTEMS, INC.",FULL AND OPEN COMPETITION,2022-11-05,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_36C10B19F2159019_3600_VA11817D2159_3600/,,5
