,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
9,CONT_AWD_DOCT0007_1330_DOCDG133012CQ0004_1330,32534630.0,2017,2017-02-14,2020-02-14,7021,"INFORMATION TECHNOLOGY CENTRAL PROCESSING UNIT (CPU, COMPUTER, DIGITAL)",835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2020-02-14,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOCT0007_1330_DOCDG133012CQ0004_1330/,1.0,1
10,CONT_AWD_1305M419FNAAA0154_1330_DOCDG133012CQ0004_1330,12200000.0,2019,2019-09-20,2022-02-14,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2022-02-14,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1305M419FNAAA0154_1330_DOCDG133012CQ0004_1330/,,1
11,CONT_AWD_1305M419FNWWX0149_1330_DOCDG133012CQ0004_1330,24466215.0,2019,2019-09-20,2022-02-14,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2022-02-14,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1305M419FNWWX0149_1330_DOCDG133012CQ0004_1330/,,1
0,CONT_AWD_DOC56PAPT1400585_1344_DOC50PAPT1400018_1344,494580.98,2014,2014-07-02,2015-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1400585_1344_DOC50PAPT1400018_1344/,26.0,2
1,CONT_AWD_DOC56PAPT1400529_1344_DOC50PAPT1400018_1344,250675.02,2014,2014-06-19,2015-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1400529_1344_DOC50PAPT1400018_1344/,26.0,2
2,CONT_AWD_DOC56PAPT1400535_1344_DOC50PAPT1400018_1344,483197.28,2014,2014-06-23,2015-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1400535_1344_DOC50PAPT1400018_1344/,26.0,2
3,CONT_AWD_DOC56PAPT1400534_1344_DOC50PAPT1400018_1344,802053.65,2014,2014-06-20,2015-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1400534_1344_DOC50PAPT1400018_1344/,26.0,2
4,CONT_AWD_DOC56PAPT1400532_1344_DOC50PAPT1400018_1344,1256629.75,2014,2014-06-20,2015-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1400532_1344_DOC50PAPT1400018_1344/,26.0,2
5,CONT_AWD_DOC56PAPT1400526_1344_DOC50PAPT1400018_1344,1510088.91,2014,2014-06-19,2015-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1400526_1344_DOC50PAPT1400018_1344/,26.0,2
6,CONT_AWD_DOC56PAPT1400533_1344_DOC50PAPT1400018_1344,463153.66,2014,2014-06-23,2015-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1400533_1344_DOC50PAPT1400018_1344/,26.0,2
7,CONT_AWD_DOC56PAPT1400605_1344_DOC50PAPT1400018_1344,11498497.64,2014,2014-07-08,2015-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1400605_1344_DOC50PAPT1400018_1344/,26.0,2
8,CONT_AWD_DOC56PAPT1400649_1344_DOC50PAPT1400018_1344,259338.23,2014,2014-08-14,2015-02-17,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-03-31,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1400649_1344_DOC50PAPT1400018_1344/,26.0,2
9,CONT_AWD_DOC56PAPT1400531_1344_DOC50PAPT1400018_1344,306214.02,2014,2014-06-23,2015-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1400531_1344_DOC50PAPT1400018_1344/,26.0,2
10,CONT_AWD_DOC56PAPT1400530_1344_DOC50PAPT1400018_1344,5605550.5,2014,2014-06-19,2015-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1400530_1344_DOC50PAPT1400018_1344/,26.0,2
11,CONT_AWD_DOC56PAPT1500510_1344_DOC50PAPT1400018_1344,1930789.84,2015,2015-04-21,2016-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1500510_1344_DOC50PAPT1400018_1344/,26.0,2
12,CONT_AWD_DOC56PAPT1500500_1344_DOC50PAPT1400018_1344,3994554.93,2015,2015-04-30,2016-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1500500_1344_DOC50PAPT1400018_1344/,26.0,2
13,CONT_AWD_DOC56PAPT1500573_1344_DOC50PAPT1400018_1344,647460.0,2015,2015-06-17,2016-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1500573_1344_DOC50PAPT1400018_1344/,26.0,2
14,CONT_AWD_DOC56PAPT1500507_1344_DOC50PAPT1400018_1344,396746.33,2015,2015-04-21,2016-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1500507_1344_DOC50PAPT1400018_1344/,26.0,2
15,CONT_AWD_DOC56PAPT1600355_1344_DOC50PAPT1400018_1344,269755.2,2016,2015-12-17,2016-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1600355_1344_DOC50PAPT1400018_1344/,26.0,2
16,CONT_AWD_DOC56PAPT1500509_1344_DOC50PAPT1400018_1344,715541.9,2015,2015-04-21,2016-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1500509_1344_DOC50PAPT1400018_1344/,26.0,2
17,CONT_AWD_DOC56PAPT1500519_1344_DOC50PAPT1400018_1344,11633093.49,2015,2015-04-30,2016-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1500519_1344_DOC50PAPT1400018_1344/,26.0,2
18,CONT_AWD_DOC56PAPT1750001_1344_DOC50PAPT1400018_1344,4049781.0,2017,2016-10-01,2017-09-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-09-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1750001_1344_DOC50PAPT1400018_1344/,26.0,2
19,CONT_AWD_DOC56PAPT1600455_1344_DOC50PAPT1400018_1344,2502692.0,2016,2016-05-01,2017-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1600455_1344_DOC50PAPT1400018_1344/,26.0,2
20,CONT_AWD_DOC56PAPT1600453_1344_DOC50PAPT1400018_1344,598638.0,2016,2016-05-01,2017-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1600453_1344_DOC50PAPT1400018_1344/,26.0,2
21,CONT_AWD_DOC56PAPT1600429_1344_DOC50PAPT1400018_1344,1090295.0,2016,2016-04-13,2017-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1600429_1344_DOC50PAPT1400018_1344/,26.0,2
22,CONT_AWD_DOC56PAPT1600457_1344_DOC50PAPT1400018_1344,9812594.09,2016,2016-05-01,2017-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1600457_1344_DOC50PAPT1400018_1344/,26.0,2
23,CONT_AWD_DOC56PAPT1600438_1344_DOC50PAPT1400018_1344,1761969.0,2016,2016-05-01,2017-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1600438_1344_DOC50PAPT1400018_1344/,26.0,2
24,CONT_AWD_DOC56PAPT1750003_1344_DOC50PAPT1400018_1344,9384354.0,2017,2016-10-17,2017-10-04,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-10-04,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1750003_1344_DOC50PAPT1400018_1344/,26.0,2
25,CONT_AWD_DOC56PAPT1600451_1344_DOC50PAPT1400018_1344,962712.0,2016,2016-05-01,2017-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1600451_1344_DOC50PAPT1400018_1344/,26.0,2
26,CONT_AWD_DOC56PAPT1600442_1344_DOC50PAPT1400018_1344,2169124.0,2016,2016-05-01,2017-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1600442_1344_DOC50PAPT1400018_1344/,26.0,2
27,CONT_AWD_DOC56PAPT1600478_1344_DOC50PAPT1400018_1344,424115.0,2016,2016-05-16,2017-05-15,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-05-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1600478_1344_DOC50PAPT1400018_1344/,26.0,2
28,CONT_AWD_DOC56PAPT1600465_1344_DOC50PAPT1400018_1344,13451252.0,2016,2016-05-01,2017-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1600465_1344_DOC50PAPT1400018_1344/,26.0,2
29,CONT_AWD_DOC56PAPT1750025_1344_DOC50PAPT1400018_1344,1490925.0,2017,2017-02-23,2018-12-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-12-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1750025_1344_DOC50PAPT1400018_1344/,26.0,2
30,CONT_AWD_DOC56PAPT1750039_1344_DOC50PAPT1400018_1344,8069304.67,2017,2017-05-01,2018-04-30,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1750039_1344_DOC50PAPT1400018_1344/,26.0,2
31,CONT_AWD_1333BJ18F00280074_1344_DOC50PAPT1400018_1344,9118836.82,2018,2018-07-10,2019-07-09,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-07-09,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1333BJ18F00280074_1344_DOC50PAPT1400018_1344/,,2
32,CONT_AWD_1333BJ18F00280076_1344_DOC50PAPT1400018_1344,799150.08,2018,2018-05-17,2019-05-16,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-05-16,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1333BJ18F00280076_1344_DOC50PAPT1400018_1344/,,2
33,CONT_AWD_1333BJ19F00000022_1344_DOC50PAPT1400018_1344,995047.56,2019,2019-07-16,2020-02-04,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2021-02-04,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1333BJ19F00000022_1344_DOC50PAPT1400018_1344/,,2
34,CONT_AWD_1333BJ19F00280078_1344_DOC50PAPT1400018_1344,8359994.51,2019,2019-07-10,2020-07-09,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-07-09,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1333BJ19F00280078_1344_DOC50PAPT1400018_1344/,,2
35,CONT_AWD_1333BJ19F00280068_1344_DOC50PAPT1400018_1344,163898.2,2019,2019-05-23,2020-05-22,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2022-05-22,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1333BJ19F00280068_1344_DOC50PAPT1400018_1344/,,2
36,CONT_AWD_1333BJ19F00280059_1344_DOC50PAPT1400018_1344,3393499.0,2019,2019-05-08,2020-04-14,R499,SUPPORT- PROFESSIONAL: OTHER,804891851,"INFORMATION INTERNATIONAL ASSOCIATES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2021-04-14,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1333BJ19F00280059_1344_DOC50PAPT1400018_1344/,,2
0,CONT_AWD_DOC56PAPT0906001_1344_DOC50PAPT0801028_1344,820000.0,2009,2008-10-30,2009-08-31,R408,PROGRAM MANAGEMENT/SUPPORT SERVICES,139623698,MANTECH MBI INC.,COMPETITIVE DELIVERY ORDER,2009-08-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT0906001_1344_DOC50PAPT0801028_1344/,1,3
