,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
54,2009,406458.0,377735.01,406458.0,2009-09-21,066781865,KEANE FEDERAL SYSTEMS INC
55,2009,241474.8,241474.8,241474.8,2009-09-18,868850215,"CLIENT NETWORK SERVICES, INC."
56,2009,0.0,0.0,0.0,2008-10-01,861092591,ORCHID TECHNOLOGIES AND MANAGEMENT LC
57,2009,269287.7,50000.0,269287.7,2009-09-21,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
58,2009,76976.0,76976.0,76976.0,2008-12-15,098692374,IMMIXTECHNOLOGY INC
59,2009,688154.82,240000.0,688154.82,2008-12-05,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
60,2009,12608.2,12608.2,12608.2,2009-09-29,035036813,SIRSI CORPORATION
61,2010,777732.52,777732.52,3219233.2,2010-09-20,877501676,ENTERPRISE INFORMATION SERVICES INCORPORATED
62,2010,68173.17,0.0,68173.17,2010-09-30,966833766,SWORD AND SHIELD ENTERPRISE SECURITY INCORPORATED
63,2010,24975.0,24975.0,24975.0,2010-09-21,801957023,REDHAWK IT SOLUTIONS LLC
64,2010,2275097.77,2275097.77,2275097.77,2010-06-14,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
65,2010,17593.8,17593.8,17593.8,2010-07-08,098692374,IMMIXTECHNOLOGY INC
66,2010,139973.0,139973.0,139973.0,2010-09-21,828904768,"KNOWLEDGEADVISORS, INC."
67,2010,133664.66,133664.66,133664.66,2010-06-10,809887164,"THUNDERCAT TECHNOLOGY, LLC"
68,2010,979578.3,979578.3,979578.3,2010-09-11,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
69,2010,148219.92,148219.92,666608.97,2010-07-30,969115112,ADVANCED SOFTWARE SYSTEMS INC
70,2010,81504.0,0.0,81504.0,2010-09-20,098692374,IMMIXTECHNOLOGY INC
71,2010,88709.24,88709.24,88709.24,2010-08-03,618563720,INTELLIGENT DECISIONS INCORPORATED
72,2010,74774.91,74774.91,74774.91,2010-08-12,609950084,"MAC BUSINESS SOLUTIONS, INC."
73,2010,6723.45,6723.45,6723.45,2010-09-21,026157235,CDW GOVERNMENT LLC
74,2010,54266.89,54266.89,54266.89,2010-04-08,100942965,"SOLUTIONS BY DESIGN II, LLC"
75,2010,45407.42,45407.42,45407.42,2010-02-26,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
76,2010,6899.96,6899.96,6899.96,2010-08-27,088365767,CARAHSOFT TECHNOLOGY CORPORATION
77,2010,28744.67,28744.67,28744.67,2010-07-28,825228914,PLAN B GOVERNMENT SYSTEMS
78,2010,85683.43,0.0,85683.43,2010-09-11,078570335,INTEGRATED SYSTEMS
79,2010,327829.24,327829.24,501674.11,2010-09-28,098692374,IMMIXTECHNOLOGY INC
80,2010,239494.7,239494.7,239494.7,2010-05-13,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
81,2010,112561.9,112561.9,229545.4,2010-03-05,066781865,KEANE FEDERAL SYSTEMS INC
82,2010,3321.0,3321.0,3321.0,2010-06-30,809424927,JAMF SOFTWARE LLC
83,2010,396300.0,396300.0,1838432.05,2010-07-21,101472970,"INTERACTIVE TECHNOLOGY SOLUTIONS, LLC"
84,2010,303139.31,303139.31,303139.31,2010-09-16,066781865,KEANE FEDERAL SYSTEMS INC
85,2010,28154.57,28154.57,28154.57,2010-05-07,039405365,"TROUX TECHNOLOGIES, INC"
86,2010,501978.81,501978.81,501978.81,2010-05-18,145454182,MICROTECHNOLOGIES LLC
87,2010,3500453.43,1580712.3,10820388.31,2010-07-29,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
88,2010,357561.65,357561.65,357561.65,2010-08-16,107939357,GTSI CORP.
89,2010,490573.1,490573.1,490573.1,2010-07-09,107939357,GTSI CORPORATION
90,2010,2162315.0,2162315.0,2162315.0,2010-04-09,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
91,2010,21447.68,21447.68,21447.68,2010-08-26,147587240,KROLL ONTRACK INC.
92,2010,606695.82,606695.82,606695.82,2010-03-01,003548489,AT&T MOBILITY LLC
93,2010,61250.0,61250.0,61250.0,2010-07-15,849956883,FRONTIER TECHNOLOGIES INC.
94,2010,47992.56,47992.56,47992.56,2010-09-15,786468199,"DLT SOLUTIONS, LLC"
95,2010,263115.0,263115.0,263115.0,2010-06-30,040540304,THE MITRE CORPORATION
96,2010,585784.0,585784.0,585784.0,2010-09-17,066781865,KEANE FEDERAL SYSTEMS INC
97,2010,295000.0,295000.0,3631143.36,2010-09-29,006928857,BOOZ ALLEN HAMILTON INC.
98,2010,43223.04,43223.04,43223.04,2010-08-25,098692374,IMMIXTECHNOLOGY INCORPORATED
99,2010,1620168.64,1620168.64,1620168.64,2010-05-07,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
100,2010,16800.0,16800.0,16800.0,2010-07-02,131781643,"CAPITOL SUPPLY, INC."
101,2010,641970.3,641970.3,641970.3,2010-09-07,006928857,BOOZ ALLEN HAMILTON INC.
102,2010,1222598.88,1222598.88,1222598.88,2010-05-12,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
103,2010,64075.0,64075.0,64075.0,2010-06-10,066781865,KEANE FEDERAL SYSTEMS INC
104,2010,45020.35,45020.35,239019.15,2010-09-13,098692374,IMMIXTECHNOLOGY INC
105,2010,50618.25,50618.25,50618.25,2010-09-21,944565373,TRIPLE CREEK ASSOCIATES INCORPORATED
106,2010,53250.0,53250.0,53250.0,2010-09-14,849956883,FRONTIER TECHNOLOGIES INC.
107,2010,43878.32,43878.32,43878.32,2010-09-13,786468199,"DLT SOLUTIONS, LLC"
108,2010,5600.0,5600.0,5600.0,2010-06-30,615696593,CWS SECURITY ASSOCIATES
109,2010,96413.65,96413.65,96413.65,2010-09-21,026157235,CDW GOVERNMENT LLC
110,2010,11058.94,11058.94,11058.94,2010-08-27,098692374,IMMIXTECHNOLOGY INC
111,2010,138742.8,138742.8,138742.8,2010-09-16,861092591,ORCHID TECHNOLOGIES AND MANAGEMENT LC
112,2010,483125.0,483125.0,483125.0,2010-09-01,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
113,2010,48937.4,48937.4,48937.4,2010-09-08,861092591,ORCHID TECHNOLOGIES AND MANAGEMENT LC
114,2010,139620.5,139620.5,6955404.5,2010-08-31,003548489,AT&T MOBILITY LLC
115,2010,715760.0,715760.0,715760.0,2010-07-21,126505833,ABACUS TECHNOLOGY CORPORATION
116,2010,240107.63,240107.63,240107.63,2010-08-10,154050959,THE PRESIDIO CORPORATION
117,2010,149033.0,149033.0,149033.0,2010-04-19,789629867,"C5I FEDERAL, INC"
118,2010,500000.0,500000.0,500000.0,2010-09-17,078570335,INTEGRATED SYSTEMS
119,2010,298792.96,298792.96,298792.96,2010-09-08,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
120,2010,6164.32,6164.32,6164.32,2010-07-14,157637570,G C MICRO CORPORATION
121,2010,525047.15,525047.15,525047.15,2010-08-12,026157235,CDW GOVERNMENT LLC
122,2010,240000.0,240000.0,1274193.0,2009-12-30,969115112,ADVANCED SOFTWARE SYSTEMS INC
123,2010,81504.0,81504.0,81504.0,2009-12-08,098692374,IMMIXTECHNOLOGY INC
124,2010,62000.0,62000.0,62000.0,2009-12-31,088365767,CARAHSOFT TECHNOLOGY CORPORATION
125,2010,73209.6,73209.6,73209.6,2009-12-15,861092591,ORCHID TECHNOLOGIES AND MANAGEMENT LC
126,2010,31497.8,31497.8,157489.0,2009-12-08,125132048,CAPITOL CAPTIONING LIMITED LIABILITY COMPANY
127,2010,5000.0,5000.0,5000.0,2009-10-30,964898712,DELTA SOLUTIONS AND TECHNOLOGIES INCORPORATED
128,2010,14218.36,14218.36,14218.36,2009-10-30,801957023,REDHAWK IT SOLUTIONS LLC
129,2010,1190000.0,263750.0,6797628.8,2009-11-06,008698862,GUIDENT TECHNOLOGIES INC
130,2010,110269.76,100000.0,110269.76,2009-12-14,078570335,INTEGRATED SYSTEMS
131,2010,44000.39,44000.39,44000.39,2010-06-07,848848560,"SAGE SOLUTIONS GROUP, INC."
132,2010,30000.0,30000.0,150000.0,2010-08-24,121074293,EXTRACTIVA INC
133,2010,665284.23,665284.23,665284.23,2010-09-21,107939357,GTSI CORPORATION
134,2010,42600.0,42600.0,85200.0,2010-08-24,038997573,LABAT-ANDERSON INCORPORATED
135,2010,826836.0,826836.0,826836.0,2010-09-15,066781865,KEANE FEDERAL SYSTEMS INC
136,2010,4675.14,4675.14,4675.14,2010-07-14,966833766,SWORD AND SHIELD ENTERPRISE SECURITY INCORPORATED
137,2010,224720.44,224720.44,224720.44,2010-08-09,964898712,DELTA SOLUTIONS AND TECHNOLOGIES INCORPORATED
138,2010,113606.4,113606.4,113606.4,2010-08-31,088365767,CARAHSOFT TECHNOLOGY CORPORATION
139,2010,83882.24,83882.24,83882.24,2010-06-23,861092591,ORCHID TECHNOLOGIES AND MANAGEMENT LC
140,2010,5396.44,5396.44,5396.44,2010-09-07,611429481,SHI INTERNATIONAL CORP.
141,2010,37436.44,35000.0,37436.44,2010-09-21,938492394,INFORMATION ENGINEERING SERVICES INCORPORATED
142,2010,36000.0,36000.0,36000.0,2010-07-09,184779924,"CORPORATE EXECUTIVE BOARD COMPANY, THE"
143,2010,189654.0,189654.0,1006928.0,2010-02-26,802314120,"COMPUTER SYSTEMS MANAGEMENT, I"
144,2010,397600.8,397600.8,397600.8,2010-08-05,066781865,KEANE FEDERAL SYSTEMS INC
145,2010,112826.0,112826.0,112826.0,2010-07-30,098692374,IMMIXTECHNOLOGY INC
146,2010,199958.0,199958.0,199958.0,2010-08-25,963383158,BERGLUND CONSULTING & TYPE FOUNDRY
147,2010,79252.76,79252.76,79252.76,2010-07-15,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
148,2010,28271.6,28271.6,28271.6,2010-06-28,088365767,CARAHSOFT TECHNOLOGY CORPORATION
149,2010,54196.01,54196.01,54196.01,2010-09-21,026157235,CDW GOVERNMENT LLC
150,2010,102229.81,102229.81,102229.81,2010-08-31,026157235,CDW GOVERNMENT LLC
151,2010,362723.8,362723.8,362723.8,2010-09-18,078570335,INTEGRATED SYSTEMS
152,2010,415019.87,415019.87,415019.87,2010-09-08,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
153,2010,219396.45,219396.45,219396.45,2010-08-26,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
154,2010,181360.14,181360.14,181360.14,2010-09-17,098692374,IMMIXTECHNOLOGY INC
155,2010,89820.57,89820.57,89820.57,2010-09-15,098692374,IMMIXTECHNOLOGY INCORPORATED
156,2010,57799.68,57799.68,57799.68,2010-09-14,147587240,KROLL ONTRACK INC.
157,2010,2332929.6,443882.56,2332929.6,2010-06-21,861092591,ORCHID TECHNOLOGIES AND MANAGEMENT LC
158,2010,206760.96,206760.96,206760.96,2010-09-17,008698862,GUIDENT TECHNOLOGIES INC
159,2010,699968.43,699968.43,699968.43,2010-09-07,783193175,THREE WIRE SYSTEMS
160,2010,146820.0,146820.0,146820.0,2010-08-16,789629867,"C5I FEDERAL, INC"
161,2010,695362.27,695362.27,695362.27,2010-07-27,026157235,CDW GOVERNMENT LLC
162,2010,22626.0,22626.0,22626.0,2010-07-21,110765646,"INTRINSIC TECHNOLOGIES, L.L.C."
163,2010,337198.56,337198.56,2262494.8,2010-08-31,861092591,ORCHID TECHNOLOGIES AND MANAGEMENT LC
164,2010,4596.0,4596.0,4596.0,2010-08-25,185767936,"STERLING COMMERCE (AMERICA), INC."
165,2010,19113.29,19113.29,19113.29,2010-09-21,121701957,BLUE TECH INCORPORATED
166,2010,200861.39,200861.39,200861.39,2010-09-21,107939357,GTSI CORPORATION
167,2010,164621.2,164621.2,164621.2,2010-08-11,026157235,CDW GOVERNMENT LLC
168,2010,49540.42,49540.42,49540.42,2010-05-28,098692374,IMMIXTECHNOLOGY INC
169,2010,61699.1,0.0,61699.1,2010-09-20,361150469,"AINS, INC"
170,2011,636792.0,636792.0,3079927.2,2011-09-23,101472970,"INTERACTIVE TECHNOLOGY SOLUTIONS, LLC"
171,2011,3352.0,3352.0,3352.0,2010-11-30,027189542,NO MAGIC INC
172,2011,62000.0,62000.0,62000.0,2010-12-17,088365767,CARAHSOFT TECHNOLOGY CORPORATION
173,2011,888327.13,888327.13,2663042.71,2010-12-10,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
174,2011,11019.65,11019.65,11019.65,2010-12-22,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
175,2011,830.0,830.0,830.0,2010-10-29,030861228,"PAYNE CONSULTING GROUP, INC."
176,2011,228574.07,228574.07,228574.07,2010-10-26,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
177,2011,770016.5,770016.5,770016.5,2010-11-18,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
178,2011,49972.87,49972.87,49972.87,2010-12-01,026157235,CDW GOVERNMENT LLC
179,2011,647352.72,647352.72,647352.72,2010-12-28,026157235,CDW GOVERNMENT LLC
180,2011,5374.48,5374.48,5374.48,2010-12-16,098692374,IMMIXTECHNOLOGY INC
181,2011,79328.0,79328.0,79328.0,2010-12-07,008698862,GUIDENT TECHNOLOGIES INC
182,2011,22231.38,22231.38,22231.38,2010-12-23,786468199,"DLT SOLUTIONS, LLC"
183,2011,193152.58,193152.58,386305.16,2010-12-21,098692374,"IMMIXTECHNOLOGY, INC."
184,2011,8538.21,8538.21,8538.21,2010-11-05,026157235,CDW GOVERNMENT LLC
185,2011,27276.09,27276.09,27276.09,2011-03-30,026157235,CDW GOVERNMENT LLC
186,2011,3263468.34,3263468.34,3263468.34,2011-09-21,160759135,"ALVAREZ & ASSOCIATES, LLC"
187,2011,130938.0,130938.0,130938.0,2011-06-09,098692374,"IMMIXTECHNOLOGY, INC."
188,2011,277211.12,277211.12,277211.12,2011-04-27,786468199,"DLT SOLUTIONS, LLC"
189,2011,1146319.69,1146319.69,4389916.69,2011-09-30,842311800,"RECOMMIND, INC."
190,2011,186686.17,186686.17,186686.17,2011-04-11,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
191,2011,2527546.85,850000.0,2527546.85,2011-06-29,861092591,ORCHID TECHNOLOGIES AND MANAGEMENT LC
192,2011,649981.48,649981.48,649981.48,2011-09-19,833063154,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
193,2011,121673.08,121673.08,121673.08,2011-06-22,785013215,I3 FEDERAL LIMITED LIABILITY COMPANY
194,2011,721129.55,721129.55,721129.55,2011-09-29,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
195,2011,364846.31,364846.31,470296.31,2011-03-31,145454182,MICROTECHNOLOGIES LLC
196,2011,582095.93,582095.93,582095.93,2011-09-17,141089040,"AFFIGENT, LLC"
197,2011,125180.79,125180.79,202386.66,2011-07-07,141089040,"AFFIGENT, LLC"
198,2011,13121.0,13121.0,13121.0,2011-04-29,829160865,ARROW ENTERPRISE COMPUTING SOLUTIONS INC.
199,2011,13784.76,13784.76,13784.76,2011-08-12,051237027,FEDSTORE CORPORATION
200,2011,81931.94,81931.94,81931.94,2011-08-16,098692374,"IMMIXTECHNOLOGY, INC."
201,2011,7856.13,7856.13,7856.13,2011-09-08,088365767,CARAHSOFT TECHNOLOGY CORPORATION
202,2011,514274.79,514274.79,514274.79,2011-07-11,066781865,KEANE FEDERAL SYSTEMS INC
203,2011,33100.0,33100.0,33100.0,2011-09-08,786468199,"DLT SOLUTIONS, LLC"
204,2011,2829611.15,2829611.15,2829611.15,2011-08-17,066781865,KEANE FEDERAL SYSTEMS INC
205,2011,32947.6,32947.6,32947.6,2011-06-22,160759135,"ALVAREZ & ASSOCIATES, LLC"
206,2011,8942.0,8942.0,8942.0,2011-09-27,785635942,APPLIED VISUAL COMMUNICATIONS INC.
207,2011,10178.19,10178.19,10178.19,2011-04-04,098692374,"IMMIXTECHNOLOGY, INC."
208,2011,675531.22,675531.22,1192421.34,2011-09-29,098692374,"IMMIXTECHNOLOGY, INC."
209,2011,51312.06,51312.06,51312.06,2011-08-31,088365767,CARAHSOFT TECHNOLOGY CORPORATION
210,2011,383047.32,383047.32,383047.32,2011-03-30,615378007,FCN
211,2011,8885.65,8885.65,8885.65,2011-08-18,051237027,FEDSTORE CORPORATION
212,2011,49539.7,49539.7,49539.7,2011-09-16,098692374,"IMMIXTECHNOLOGY, INC."
213,2011,5600.0,5600.0,5600.0,2011-06-29,615696593,CWS SECURITY ASSOCIATES
214,2011,177304.0,63494.0,903902.0,2011-09-12,168319569,TECHNIK INCORPORATED
215,2011,891622.59,891622.59,891622.59,2011-06-22,809887164,"THUNDERCAT TECHNOLOGY, LLC"
216,2011,138245.73,138245.73,552982.92,2011-08-12,088365767,CARAHSOFT TECHNOLOGY CORPORATION
217,2011,14569.2,14569.2,14569.2,2011-08-18,118900500,BLACKBAG TECHNOLOGIES INCORPORATED
218,2011,119524.95,119524.95,119524.95,2011-09-13,957050883,GOVPLACE
219,2011,1617199.12,1617199.12,1617199.12,2011-09-21,066781865,KEANE FEDERAL SYSTEMS INC
220,2011,24200.0,24200.0,139200.0,2011-05-18,121701957,BLUE TECH INCORPORATED
221,2011,326062.43,326062.43,326062.43,2011-08-24,051237027,FEDSTORE CORPORATION
222,2011,315978.41,315978.41,315978.41,2011-06-20,966833766,SWORD AND SHIELD ENTERPRISE SECURITY INCORPORATED
223,2011,1410788.71,1410788.71,1410788.71,2011-08-04,160759135,"ALVAREZ & ASSOCIATES, LLC"
224,2011,63858.4,0.0,63858.4,2011-09-07,361150469,"AINS, INC"
225,2011,467320.34,467320.34,467320.34,2011-08-31,833063154,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
226,2011,826831.78,826831.78,826831.78,2011-09-27,143147762,INFORELIANCE CORPORATION
227,2011,18000.0,18000.0,27000.0,2011-08-05,782721559,"INTEGRATED SOLUTIONS MANAGEMENT, INC"
228,2011,106808.49,106808.49,106808.49,2011-08-30,145454182,MICROTECHNOLOGIES LLC
229,2011,154880.28,31641.78,154880.28,2011-09-15,966833766,SWORD AND SHIELD ENTERPRISE SECURITY INCORPORATED
230,2011,310154.37,310154.37,310154.37,2011-09-21,098692374,"IMMIXTECHNOLOGY, INC."
231,2011,395773.0,395773.0,395773.0,2011-09-08,141089040,"AFFIGENT, LLC"
232,2011,281179.6,281179.6,281179.6,2011-03-30,066781865,KEANE FEDERAL SYSTEMS INC
233,2011,39600.6,39600.6,39600.6,2011-06-21,098692374,"IMMIXTECHNOLOGY, INC."
234,2011,3395.9,3395.9,3395.9,2011-02-04,026157235,CDW GOVERNMENT LLC
235,2011,194172.9,194172.9,194172.9,2011-09-21,160759135,"ALVAREZ & ASSOCIATES, LLC"
236,2011,4075.2,4075.2,4075.2,2011-06-24,098692374,"IMMIXTECHNOLOGY, INC."
237,2011,561573.06,561573.06,561573.06,2011-08-03,051237027,FEDSTORE CORPORATION
238,2011,102097.38,102097.38,102097.38,2011-09-12,966833766,SWORD AND SHIELD ENTERPRISE SECURITY INCORPORATED
239,2011,5050.0,5050.0,5050.0,2011-08-04,096027870,ACCELERA SOLUTIONS INCORPORATED
240,2011,19035.28,19035.28,19035.28,2011-07-26,966833766,SWORD AND SHIELD ENTERPRISE SECURITY INCORPORATED
241,2011,42590.4,42590.4,42590.4,2011-05-17,809678782,GOVCONNECTION INCORPORATED
242,2011,1998519.27,1998519.27,1998519.27,2011-09-21,809887164,"THUNDERCAT TECHNOLOGY, LLC"
243,2011,10257.59,10257.59,10257.59,2011-04-11,026157235,CDW GOVERNMENT LLC
244,2011,8197.0,8197.0,40985.0,2011-08-30,088365767,CARAHSOFT TECHNOLOGY CORPORATION
245,2011,59836.32,59836.32,59836.32,2011-01-11,361150469,"AINS, INC"
246,2011,24513.75,24513.75,298357.35,2011-06-07,125132048,"NATIONAL CAPITOL CONTRACTING, LLC"
247,2011,39715.0,39715.0,39715.0,2011-06-30,097220180,"GARTNER, INC."
248,2011,38500.0,38500.0,38500.0,2011-07-26,184779924,"CORPORATE EXECUTIVE BOARD COMPANY, THE"
249,2011,1198321.44,1198321.44,2988689.45,2011-09-16,113512359,DIGITAL MANAGEMENT INC
250,2011,77120.0,77120.0,77120.0,2011-06-24,070091983,NETWORKING INSTITUTE OF TECHNOLOGY INCORPORATED
251,2011,6777.34,6777.34,6777.34,2011-02-24,073521101,MERLIN INTERNATIONAL INCORPORATED
252,2011,9900.0,9900.0,9900.0,2011-04-04,623962482,"VISUAL NETWORK DESIGN, INC."
253,2011,10816.58,10816.58,10816.58,2011-06-30,141089040,"AFFIGENT, LLC"
254,2011,28154.57,28154.57,28154.57,2011-05-27,039405365,"TROUX TECHNOLOGIES, INC"
255,2011,179214.0,179214.0,362916.0,2011-08-25,964898712,DELTA SOLUTIONS & TECHNOLOGIES
256,2011,8684.88,8684.88,8684.88,2011-01-21,786468199,"DLT SOLUTIONS, LLC"
257,2011,21661.35,21661.35,21661.35,2011-09-23,184779924,"CORPORATE EXECUTIVE BOARD COMPANY, THE"
258,2011,230965.0,230965.0,230965.0,2011-06-22,098692374,"IMMIXTECHNOLOGY, INC."
259,2011,22333.95,22333.95,22333.95,2011-07-27,098692374,"IMMIXTECHNOLOGY, INC."
260,2011,87089.91,87089.91,87089.91,2011-07-15,100942965,"SOLUTIONS BY DESIGN II, LLC"
261,2011,160274.4,160274.4,775147.2,2011-09-23,101472970,"INTERACTIVE TECHNOLOGY SOLUTIONS, LLC"
262,2011,83901.25,83901.25,83901.25,2011-07-25,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
263,2011,3512853.4,3512853.4,3512853.4,2011-08-10,160759135,"ALVAREZ & ASSOCIATES, LLC"
264,2011,260969.1,260969.1,260969.1,2011-08-04,783193175,THREE WIRE SYSTEMS
265,2011,225900.0,225900.0,225900.0,2011-03-21,141089040,TKC INTEGRATION SERVICES LIMITED LIABILITY COMPANY
