,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
25,2009,9189.0,9189.0,9189.0,2009-01-23,102766370,INFINEDI LLC
26,2009,215000.0,215000.0,215000.0,2009-06-03,174243907,DIGICON CORPORATION
27,2009,29897.0,29897.0,29897.0,2009-09-28,037814956,"MANILA CONSULTING GROUP, INC."
28,2009,1125722.0,1125722.0,1125722.0,2009-05-21,053634593,NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.
29,2009,43070.64,43070.64,43070.64,2009-04-28,016131430,BLACKBOARD INC.
30,2009,1089781.0,1089781.0,5662935.0,2009-08-17,049508120,WESTAT INCORPORATED
31,2009,482158.08,482158.08,482158.08,2009-09-28,152858358,AEGIS.NET INC
32,2009,39219.9,39219.9,39219.9,2009-08-07,859149643,OPERATIONAL RESEARCH CONSULTAN
33,2009,106593.54,106593.54,106593.54,2009-09-22,802975651,SOLE SOLUTIONS INC.
34,2009,141731.8,141731.8,141731.8,2009-02-26,152787461,"CONSTELLA GROUP, LLC"
35,2009,2273770.88,2112012.46,2273770.88,2009-09-17,014555515,"TEAM TECHNOLOGY, INC"
36,2009,30000.0,30000.0,30000.0,2009-08-19,883778896,COMPUTER SCIENCES CORPORATION
37,2009,4654.44,4654.44,4654.44,2009-09-18,859149643,OPERATIONAL RESEARCH CONSULTAN
38,2009,3135906.0,3135906.0,3135906.0,2009-04-09,012302196,"VIPS, INC."
39,2009,200595.0,200595.0,200595.0,2009-01-09,048939917,GAVER TECHNOLOGIES INCORPORATED
40,2009,292044.69,292044.69,593628.15,2009-09-01,006928857,BOOZ ALLEN HAMILTON INC
41,2009,967768.0,967768.0,5054746.0,2008-12-23,101929438,FU ASSOCIATES LIMITED
42,2009,264011.0,264011.0,264011.0,2009-02-03,009741190,DANYA INTERNATIONAL INC.
43,2009,50000.0,50000.0,50000.0,2009-09-18,788299782,AMDEX CORPORATION
44,2009,614890.56,614890.56,3894382.21,2009-09-10,843919197,HUMANTOUCH LLC
45,2009,79280.0,79280.0,79280.0,2009-08-21,009741190,DANYA INTERNATIONAL INC.
46,2009,243610.66,243610.66,730242.38,2009-09-29,802975651,SOLE SOLUTIONS INC.
47,2009,4380.0,4380.0,4380.0,2009-04-09,186609301,SIEMENS BUILDING TECHNOLOGIES INCORPORATED (9366)
48,2009,1994018.0,1994018.0,5795157.0,2009-09-11,049508120,WESTAT INCORPORATED
49,2009,240200.24,240200.24,0.0,2009-09-19,956975809,COMMUNICATION TRAINING & ANALY
50,2009,128939.0,128939.0,530027.0,2009-06-22,010776370,VIRTUALLY BETTER INC
51,2009,16224.0,16224.0,16224.0,2009-09-18,883894040,VERISIGN INCORPORATED
52,2009,324000.0,324000.0,324000.0,2009-05-19,186609301,SIEMENS BUILDING TECHNOLOGIES INCORPORATED (9366)
53,2009,7606.24,7606.24,7606.24,2009-09-25,026157235,CDW GOVERNMENT LLC
54,2009,8876221.0,8876221.0,95922818.0,2009-09-16,005664854,SYNECTICS FOR MANAGEMENT DECISIONS INCORPORATED
55,2009,419644.0,419644.0,419644.0,2008-12-18,186609301,SIEMENS BUILDING TECHNOLOGIES INCORPORATED (9366)
56,2009,225000.0,225000.0,225000.0,2009-09-21,790295633,FUNCTION 1
57,2009,25000.0,25000.0,25000.0,2009-07-29,004868105,RESEARCH TRIANGLE INSTITUTE
58,2009,7638.35,7638.35,7638.35,2009-01-30,786468199,"DLT SOLUTIONS, INC."
59,2009,325974.95,325974.95,325974.95,2009-09-17,829063734,"ABBA TECHNOLOGIES, INC."
60,2009,550000.0,550000.0,550000.0,2009-01-21,193315079,"IYER CONSULTING, INC"
61,2009,399666.14,399666.14,399666.14,2009-09-24,145454182,MICROTECHNOLOGIES LLC
62,2009,638771.51,638771.51,638771.51,2009-09-11,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
63,2009,3245978.96,3245978.96,25259554.38,2008-11-25,145969783,CGI FEDERAL INC.
64,2009,484530.0,484530.0,484530.0,2009-09-09,788291789,Z-TECH CORPORATION
65,2009,125036.77,125036.77,125036.77,2009-01-09,949301741,ONEIDA COMMUNICATIONS INCORPORATED
66,2009,8752976.0,8752976.0,64293667.0,2009-06-30,081707700,"EDAPTIVE SYSTEMS, LLC"
67,2009,54804.17,54804.17,54804.17,2009-06-12,152787461,"CONSTELLA GROUP, LLC"
68,2009,4485198.0,4485198.0,4485198.0,2009-07-20,006811389,"PALMETTO GBA, LLC"
69,2009,25000.0,25000.0,25000.0,2009-07-29,786283130,DATA FEDERAL CORPORATION
70,2009,62000.0,62000.0,62000.0,2008-10-01,003548489,AT&T MOBILITY LLC
71,2009,7394.59,7394.59,7394.59,2009-09-23,088365767,CARAHSOFT TECHNOLOGY CORPORATION
72,2009,242816.6,242816.6,242816.6,2009-06-09,086296030,"OMNITEC SOLUTIONS, INC"
73,2009,25000.0,25000.0,25000.0,2009-07-29,788299782,AMDEX CORPORATION
74,2009,1442290.0,1442290.0,3481182.0,2009-09-29,961273620,MARICOM SYSTEMS INCORPORATED
75,2009,9000.0,9000.0,9000.0,2009-09-28,617345657,SMA MANAGEMENT SYSTEMS INC
76,2009,974635.0,974635.0,5200973.0,2009-09-10,049508120,WESTAT INCORPORATED
77,2009,450000.0,450000.0,450000.0,2009-09-28,191341627,CENTECH GROUP INC
78,2009,192534.2,192534.2,192534.2,2009-06-12,152787461,"CONSTELLA GROUP, LLC"
79,2009,13033309.0,8000000.0,49621940.0,2009-06-01,805258373,LOCKHEED MARTIN SERVICES INCORPORATED
80,2009,38131.06,38131.06,38131.06,2009-09-15,838829794,A-TEK INC
81,2009,549918.0,549918.0,2949434.0,2009-09-03,620456975,"SIGNATURE CONSULTING GROUP LLC, THE"
82,2009,145176.0,145176.0,0.0,2009-06-24,033324117,PRIMESCAPE SOLUTIONS INCORPORATED
83,2009,22139.25,22139.25,22139.25,2009-06-11,014454172,"MBR COMPUTER CONSULTANTS, INC."
84,2009,18388.8,18388.8,0.0,2009-01-29,033324117,PRIMESCAPE SOLUTIONS INCORPORATED
85,2009,1655849.0,1655849.0,23078956.0,2009-07-31,961273620,MARICOM SYSTEMS INCORPORATED
86,2009,207276.0,207276.0,442700.0,2009-04-23,064681021,LOGICON INCORPORATED
87,2009,675000.0,675000.0,675000.0,2009-09-21,790295633,FUNCTION 1
88,2009,6206.0,6206.0,6206.0,2008-11-28,121220339,3M COMPANY
89,2009,276775.57,276775.57,0.0,2009-09-30,107934945,FMAS CORPORATION
90,2009,149520.0,149520.0,149520.0,2009-09-10,037814956,"MANILA CONSULTING GROUP, INC."
91,2009,1933664.72,1933664.72,1933664.72,2009-09-24,012302196,"VIPS, INC."
92,2009,5870981.49,5870981.49,134888469.39,2009-03-01,145969783,CGI FEDERAL INC.
93,2009,628784.84,628784.84,1949288.98,2009-09-14,190883087,P S I INTERNATIONAL SERVICES LLC
94,2009,1039841.0,987785.0,1319186.0,2009-07-08,053634593,NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.
95,2009,1752727.81,1752727.81,8308549.0,2009-08-26,101471936,DATA COMPUTER CORPORATION OF A
96,2009,285514.0,285514.0,285514.0,2009-08-21,037814956,"MANILA CONSULTING GROUP, INC."
97,2009,15509765.02,15509765.02,43632722.85,2009-05-01,013358002,"MYTHICS, INC"
98,2009,152839.28,152839.28,152839.28,2009-09-10,033324117,PRIMESCAPE SOLUTIONS INCORPORATED
99,2009,100000.0,100000.0,100000.0,2009-09-15,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION
100,2009,84990.0,84990.0,84990.0,2009-09-14,120183715,"APPRIO, INC"
101,2009,99785.0,99785.0,311489.0,2009-09-15,169933533,PROTEUS TECHNOLOGIES LLC
102,2009,17032.97,17032.97,17032.97,2009-06-12,152787461,"CONSTELLA GROUP, LLC"
103,2009,207788.7,207788.7,0.0,2009-09-14,788299782,AMDEX CORPORATION
104,2009,24594.96,24594.96,24594.96,2009-09-28,026157235,CDW GOVERNMENT LLC
105,2009,190700.09,190700.09,190700.09,2009-09-30,107939357,GTSI CORPORATION
106,2009,298015.05,298015.05,871548.0,2009-03-13,843919197,HUMANTOUCH LLC
107,2009,14562625.0,14562625.0,14562625.0,2009-04-29,012302196,"VIPS, INC."
108,2009,97924.0,97924.0,97924.0,2008-12-23,037814956,"MANILA CONSULTING GROUP, INC."
109,2009,11134.0,11134.0,11134.0,2009-08-25,883778896,COMPUTER SCIENCES CORPORATION
110,2009,263615.01,263615.01,263615.01,2009-06-29,152787461,"CONSTELLA GROUP, LLC"
111,2009,212184.0,212184.0,212184.0,2009-03-17,782084123,"TECHNICAL SOFTWARE SERVICES, INC."
112,2009,519455.0,519455.0,2779631.0,2008-12-04,096360284,"EMMES CORPORATION, THE"
113,2009,79017.6,79017.6,242083.2,2009-05-18,803691369,"COMPUBAHN, INC"
114,2009,231192.0,231192.0,231192.0,2009-05-20,044419237,ORACLE SYSTEMS CORPORATION
115,2009,3570590.0,3570590.0,18241298.0,2009-09-15,049508120,WESTAT INCORPORATED
116,2009,83188.6,83188.6,83188.6,2009-09-28,007685969,"CA, INC."
117,2009,64782.37,64782.37,64782.37,2009-06-29,152787461,"CONSTELLA GROUP, LLC"
118,2009,9936.93,9936.93,9936.93,2009-09-11,809678782,GOVCONNECTION INCORPORATED
119,2009,1406682.0,1406682.0,3112186.0,2009-09-04,169810657,"2020 COMPANY, LLC"
120,2009,1394829.04,1394829.04,18932766.43,2009-08-31,114921872,TERATHINK CORPORATION
121,2009,2700621.0,2700621.0,6427927.0,2009-05-22,602911422,ALTA SYSTEMS INCORPORATED
122,2009,208571.53,208571.53,208571.53,2009-09-11,827714507,"APPTIS TECHNOLOGY SOLUTIONS, LLC"
123,2009,69998.0,69998.0,69998.0,2009-08-21,009741190,DANYA INTERNATIONAL INC.
124,2009,148740.49,148740.49,148740.49,2009-09-28,827714507,"IRON BOW TECHNOLOGIES, LLC"
125,2009,736239.0,500000.0,887324.0,2009-08-27,053634593,NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.
126,2009,80958.71,80958.71,80958.71,2009-02-23,788776503,INX INC.
127,2009,34985840.0,9318513.0,94921972.0,2009-08-24,049508120,WESTAT INCORPORATED
128,2009,7782075.0,6871558.0,31005388.0,2009-09-19,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC."
129,2009,1878615.0,1878615.0,9465079.0,2009-05-19,049515844,GEORGETOWN UNIVERSITY (THE)
130,2009,49846.0,49846.0,0.0,2009-07-22,038988648,CAS SEVERN INCORPORATED
131,2009,45250.32,45250.32,45250.32,2009-08-27,786468199,"DLT SOLUTIONS, INC."
132,2009,183888.0,183888.0,183888.0,2009-05-15,155075369,"INTERNATIONAL SOFTWARE SYSTEMS, INC."
133,2009,3525198.08,3525198.08,0.0,2009-04-09,019121586,DELOITTE CONSULTING L.P.
134,2009,100000.0,100000.0,100000.0,2009-09-21,831527965,BOOZ ALLEN HAMILTON INC
135,2009,43661.62,43661.62,43661.62,2009-09-10,116207978,APPTIS INCORPORATED
136,2009,373674.0,373674.0,373674.0,2008-10-17,961273620,"MARICOM SYSTEMS, INCORPORATED"
137,2009,104999.79,104999.79,104999.79,2009-07-09,827714507,"APPTIS TECHNOLOGY SOLUTIONS, LLC"
138,2009,1989798.0,1989798.0,0.0,2009-01-21,022016765,"Q.S.S., INC."
139,2009,499727.6,499727.6,499727.6,2009-07-28,033324117,PRIMESCAPE SOLUTIONS INCORPORATED
140,2009,1629935.0,1629935.0,6996016.0,2008-12-18,876875154,"IQ SOLUTIONS, INC"
141,2009,49797.39,49797.39,49797.39,2009-09-28,809678782,GOVCONNECTION INCORPORATED
142,2009,48358.74,48358.74,48358.74,2008-12-01,098692374,IMMIXTECHNOLOGY INC
143,2009,553083.38,553083.38,2022667.95,2009-09-20,064680213,NORTHROP GRUMMAN INFORMATION TECHNOLOGY GLOBAL CORPORATION
144,2009,12450.0,12450.0,12450.0,2008-11-04,859149643,OPERATIONAL RESEARCH CONSULTAN
145,2009,174969.6,174969.6,174969.6,2009-07-30,131336773,MLINQS LIMITED LIABILITY COMPANY
146,2009,57150.51,57150.51,57150.51,2009-07-20,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
147,2009,142129.75,142129.75,199999.75,2009-09-17,078432403,"ICOR PARTNERS, LLC"
148,2009,243877.74,243877.74,243877.74,2009-09-09,088365767,CARAHSOFT TECHNOLOGY CORPORATION
149,2009,516463.0,516463.0,516463.0,2009-09-21,122201189,"CONNECTICUT PEER REVIEW ORGANIZATION, INC."
150,2009,600000.0,600000.0,600000.0,2009-09-15,622496230,PROJECT PERFORMANCE CORPORATION
151,2009,1500000.0,1124658.0,1500000.0,2009-01-14,007621928,"GOV DELIVERY, INC"
152,2009,1299968.16,1299968.16,1299968.16,2009-06-09,004683038,TECHNOLOGY ASSOCIATES INTERNAT
153,2009,1336545.32,1336545.32,2567881.76,2009-09-28,026377197,SEKON ENTERPRISE INCORPORATED
154,2009,822949.0,822949.0,822949.0,2008-10-14,094107844,CACI INCORPORATED FEDERAL
155,2009,77496.04,77496.04,77496.04,2009-08-25,006928857,BOOZ ALLEN HAMILTON INC
156,2009,13515.0,13515.0,13515.0,2009-09-24,024482296,SCRIPTPRO USA INC
157,2009,562564.93,562564.93,562564.93,2009-01-26,090378303,RNSOLUTIONS INCORPORATED
158,2009,45273.87,45273.87,45273.87,2009-09-24,827714507,"APPTIS TECHNOLOGY SOLUTIONS, LLC"
159,2009,88432.19,88432.19,88432.19,2009-09-03,809678782,GOVCONNECTION INCORPORATED
160,2009,4299.99,4299.99,4299.99,2009-01-15,116207978,APPTIS INC
161,2009,1122302.8,1122302.8,1122302.8,2009-03-25,131868572,UNIVERSAL HI TECH DEVELOPMENT INCORPORATED
162,2009,0.0,0.0,0.0,2009-01-14,074931820,"FORESEE RESULTS, INC"
163,2009,3000000.0,3000000.0,30565858.0,2008-10-24,022016765,"QUALITY SOFTWARE SERVICES, INC."
164,2009,107470.0,107470.0,107470.0,2009-08-26,037814956,"MANILA CONSULTING GROUP, INC."
165,2009,561900.0,561900.0,561900.0,2009-09-21,011998775,PHASE FORWARD INCORPORATED
166,2009,77846.0,77846.0,77846.0,2008-12-31,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
167,2009,499010.08,499010.08,499010.08,2009-09-22,033324117,PRIMESCAPE SOLUTIONS INCORPORATED
168,2009,6012593.0,6012593.0,6012593.0,2009-06-30,087131785,IOWA FOUNDATION FOR MEDICAL CARE
169,2009,171204.8,171204.8,171204.8,2009-09-11,803691369,"COMPUBAHN, INC"
170,2009,97632.0,97632.0,0.0,2009-09-11,038988648,CAS SEVERN INCORPORATED
171,2009,1975954.0,1975954.0,1975954.0,2009-05-01,053506312,COMPUTER SCIENCES CORPORATION (3126)
172,2009,2329487.0,2329487.0,2329487.0,2009-09-28,022016765,QSS INCORPORATED
173,2009,44346.69,44346.69,44346.69,2009-04-13,155075369,"INTERNATIONAL SOFTWARE SYSTEMS, INC."
174,2009,66931.2,66931.2,205056.0,2009-04-23,803691369,"COMPUBAHN, INC"
175,2009,25000.0,25000.0,25000.0,2009-07-29,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION
176,2009,1316887.22,1316887.22,8736279.0,2009-07-31,101471936,DATA COMPUTER CORPORATION OF AMERICA
177,2009,3999.6,3999.6,3999.6,2009-01-23,102766370,INFINEDI LLC
178,2009,133180.0,133180.0,133180.0,2009-09-19,155075369,INTERNATIONAL SOFTWARE SYSTEMS
179,2009,570000.0,570000.0,6637995.0,2009-06-18,040720570,IDOXSOLUTIONS INC
180,2009,600823.0,600823.0,1319469.0,2009-09-18,007043933,"PLATINUM SOLUTIONS, INC."
181,2009,612276.14,612276.14,1889864.6,2009-08-06,149405180,"DATA BASIS, LLC"
182,2009,100000.0,100000.0,100000.0,2009-09-18,622496230,PROJECT PERFORMANCE CORPORATION
183,2009,488227.0,488227.0,0.0,2009-05-08,107934945,FMAS CORPORATION
184,2009,1003651.2,1003651.2,3094963.46,2009-08-29,196882026,"V-TECH SOLUTIONS, INC."
185,2009,22990591.0,5000000.0,70282587.0,2009-03-31,807899653,"NATIONAL GOVERNMENT SERVICES, INC."
186,2009,6622.81,6622.81,6622.81,2009-04-08,878303205,"DATA INNOVATIONS, INC."
187,2009,21450.75,21450.75,21450.75,2009-06-29,152787461,"CONSTELLA GROUP, LLC"
188,2009,5154224.0,5154224.0,25660475.0,2009-04-28,091340943,"SOCIAL & SCIENTIFIC SYSTEMS, INC."
189,2009,118535.83,118535.83,118535.83,2009-07-15,152787461,"CONSTELLA GROUP, LLC"
190,2009,17065235.0,17065235.0,30989201.0,2009-06-08,145969783,CGI FEDERAL INC.
191,2009,2059289.0,2059289.0,2059289.0,2009-08-28,101929438,FU ASSOCIATES LIMITED
192,2009,650198.0,650198.0,650198.0,2009-05-20,037814956,"MANILA CONSULTING GROUP, INC."
193,2009,499588.56,499588.56,499588.56,2009-09-10,033324117,PRIMESCAPE SOLUTIONS INC.
194,2009,3720662.0,3720662.0,28885469.0,2009-09-30,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC."
195,2009,5182.44,5182.44,5182.44,2009-02-20,786468199,"DLT SOLUTIONS, INC."
196,2009,5440.0,5440.0,5440.0,2009-08-25,171508117,CORE IT SOLUTIONS LIMITED LIABILITY COMPANY
197,2009,30939.93,30939.93,30939.93,2009-09-25,938836541,STERLING COMPUTERS CORPORATION
198,2009,1030000.0,1030000.0,1030000.0,2009-09-25,621799378,"TRANSPARENT LANGUAGE, INC"
199,2009,199000.0,199000.0,1058612.27,2009-03-01,008698862,GUIDENT TECHNOLOGIES INC
200,2009,385000.0,385000.0,385000.0,2009-06-04,097779698,SYSTEMS RESEARCH AND APPLICATI
201,2009,431861.95,431861.95,3500000.0,2009-06-15,110756298,"OAKTREE ENTERPRISE SOLUTIONS, INC."
202,2009,417465.0,120000.0,417465.0,2009-04-21,805258373,"LOCKHEED MARTIN SERVICES, INC."
203,2009,125010.44,125010.44,125010.44,2009-02-22,008953205,ROSS TECHNOLOGIES INCORPORATED
204,2009,22720994.0,22720994.0,114852727.0,2009-06-04,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC."
205,2009,125932.16,125932.16,0.0,2009-04-14,038988648,CAS SEVERN INCORPORATED
206,2009,79452.0,79452.0,79452.0,2009-08-21,009741190,DANYA INTERNATIONAL INC.
207,2009,1410.08,1410.08,1410.08,2009-09-01,786468199,"DLT SOLUTIONS, INC."
208,2009,499975.34,499975.34,499975.34,2009-09-30,033324117,PRIMESCAPE SOLUTIONS INCORPORATED
209,2009,71396.0,71396.0,0.0,2009-05-19,800611324,INOVATE SOLUTIONS INC
210,2009,1151771.04,1151771.04,6135936.73,2009-08-01,004683038,TECHNOLOGY ASSOCIATES INTERNAT
211,2009,5950.85,5950.85,5950.85,2009-06-12,152787461,"CONSTELLA GROUP, LLC"
212,2009,250345.0,250345.0,250345.0,2008-10-08,097779698,SYSTEMS RESEARCH AND APPLICATIONS CORPORATION
213,2009,951500.0,951500.0,1589841.0,2009-09-17,790975697,"CNI PROFESSIONAL SERVICES, LLC"
214,2009,128885.5,128885.5,0.0,2009-07-22,038988648,CAS SEVERN INCORPORATED
215,2009,653779.29,653779.29,1108630.65,2009-06-17,098692374,IMMIXTECHNOLOGY INC
216,2009,100000.0,100000.0,100000.0,2009-09-15,622496230,PROJECT PERFORMANCE CORPORATION
217,2009,500000.0,500000.0,500000.0,2009-05-29,097779698,SYSTEMS RESEARCH AND APPLICATIONS CORPORATION
218,2009,25000.0,25000.0,25000.0,2009-07-29,622496230,PROJECT PERFORMANCE CORPORATION
219,2009,144994.7,144994.7,249634.0,2009-05-04,602667995,"P3 PARTNERS, LLC."
220,2009,70261.52,70261.52,70261.52,2009-05-29,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
221,2009,980243.0,980243.0,980243.0,2009-06-04,883778896,COMPUTER SCIENCES CORPORATION
222,2009,6450906.0,6450906.0,19741127.0,2009-09-28,127149784,"HEALTHCARE MANAGEMENT SOLUTIONS, L.L.C."
223,2009,199089.0,199089.0,199089.0,2009-09-30,087274481,VICTORY GLOBAL SOLUTIONS INC
224,2009,13659.13,13659.13,19557.75,2009-09-19,098692374,IMMIXTECHNOLOGY INC
225,2009,195985.51,195985.51,0.0,2009-04-23,107934945,FMAS CORPORATION
226,2009,99398.22,99398.22,99398.22,2009-08-18,140697702,"PROTELECOM, LLC"
227,2009,1218041.0,1218041.0,2471938.0,2009-09-29,120183715,"APPRIO, INC"
228,2009,229128.4,229128.4,229128.4,2009-09-28,827714507,"IRON BOW TECHNOLOGIES, LLC"
229,2009,200000.0,200000.0,200000.0,2009-09-21,790295633,FUNCTION 1
230,2009,91164.0,91164.0,91164.0,2009-06-30,037814956,"MANILA CONSULTING GROUP, INC."
231,2009,1089538.0,890000.0,1089538.0,2009-04-28,053634593,NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.
232,2009,10004.84,10004.84,10004.84,2009-07-01,152787461,"CONSTELLA GROUP, LLC"
233,2009,100901.74,100901.74,100901.74,2009-07-20,009039939,COMMUNICATIONS RESOURCE INC
234,2009,145178.88,145178.88,145178.88,2009-01-14,003548489,AT&T MOBILITY LLC
235,2009,773892.0,773892.0,773892.0,2009-06-03,064680213,NORTHROP GRUMMAN INFORMATION TECHNOLOGY GLOBAL CORPORATION
236,2009,1221663.61,1221663.61,1221663.61,2009-09-25,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
237,2009,770506.86,770506.86,869284.02,2009-09-18,958220790,"SCIMAGE, INC"
238,2009,102998.5,102998.5,0.0,2009-09-15,038988648,CAS SEVERN INCORPORATED
239,2009,100000.0,100000.0,100000.0,2009-09-15,785801804,"DATA CONSULTING GROUP, INC."
240,2009,2353874.4,87689.69,2353874.4,2009-08-14,016107059,"LOCKHEED MARTIN SERVICES, INC."
241,2009,51307.51,51307.51,51307.51,2009-06-29,152787461,"CONSTELLA GROUP, LLC"
242,2009,292391.3,292391.3,292391.3,2009-05-13,101472970,INTERACTIVE TECHNOLOGY SOLUTIONS LIMITED LIABILITY COMPANY
243,2009,580845.96,580845.96,0.0,2009-09-11,097779698,SYSTEMS RESEARCH AND APPLICATI
244,2009,39781.23,39781.23,39781.23,2009-09-30,009039939,COMMUNICATIONS RESOURCE INC
245,2009,94760.21,94760.21,94760.21,2009-09-14,786468199,"DLT SOLUTIONS, INC."
246,2009,25000.0,25000.0,25000.0,2009-07-29,069512291,NATIONAL OPINION RESEARCH CENTER (COLORADO)
247,2009,74952.91,74952.91,74952.91,2009-07-10,152787461,"CONSTELLA GROUP, LLC"
248,2009,0.0,0.0,466783.0,2009-08-18,023826550,"LIVEWAVE, INC"
249,2009,36457.74,36457.74,36457.74,2009-06-29,152787461,"CONSTELLA GROUP, LLC"
250,2009,1360002.51,1360002.51,1360002.51,2008-10-17,060751034,"WOODBOURNE SOLUTIONS, INC"
251,2009,250000.0,250000.0,250000.0,2009-09-22,831527965,BOOZ ALLEN HAMILTON INC
252,2009,249919.5,249919.5,249919.5,2009-07-28,033324117,PRIMESCAPE SOLUTIONS INCORPORATED
253,2009,125512.0,125512.0,125512.0,2009-05-05,011443269,"ACTIONET, INC."
254,2009,6314.54,6314.54,6314.54,2009-09-21,618563720,INTELLIGENT DECISIONS INCORPORATED
255,2009,35738.49,35738.49,35738.49,2009-09-24,809678782,GOVCONNECTION INCORPORATED
256,2009,239000.0,239000.0,239000.0,2008-10-01,119607559,"DT-TRAK CONSULTING, INC."
257,2009,25000.0,25000.0,25000.0,2009-07-29,160886888,"FEI.COM, INC."
258,2009,1500000.0,1500000.0,1800000.0,2009-03-27,145969783,CGI FEDERAL INC.
259,2009,4697377.0,4697377.0,4697377.0,2009-09-30,070851365,RADIOLOGICAL SOCIETY OF N AMER
260,2009,97400.0,97400.0,97400.0,2009-09-01,021795112,ION DESIGN LLC
261,2009,1912785.0,1912785.0,1912785.0,2009-07-14,009741190,DANYA INTERNATIONAL INC.
262,2009,4717398.0,4717398.0,7084156.0,2009-08-01,145969783,CGI FEDERAL INC.
263,2009,852345.6,852345.6,852345.6,2009-09-28,620862016,EMERGENCY PLANNING MANAGEMENT INC.
264,2009,58128.29,58128.29,58128.29,2009-06-29,152787461,"CONSTELLA GROUP, LLC"
265,2009,258110.38,258110.38,258110.38,2009-06-29,152787461,"CONSTELLA GROUP, LLC"
266,2009,74747.27,74747.27,74747.27,2009-09-30,602742137,IT FEDERAL SALES LIMITED LIABILITY COMPANY
267,2009,1000.0,1000.0,1000.0,2009-09-05,825418671,"GLORANT, LLC"
268,2009,200000.0,200000.0,200000.0,2009-09-25,883913972,"VIOCARE, INC."
269,2009,53898.82,53898.82,53898.82,2009-06-30,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
270,2009,25000.0,25000.0,25000.0,2009-07-29,785801804,"DATA CONSULTING GROUP, INC."
271,2009,206316.69,206316.69,206316.69,2009-06-01,072649791,"NMS IMAGING, INC."
