,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
25,CONT_AWD_SP470118F0031_9700_SP470112D0006_9700,98819.98,2018,2018-01-12,2018-07-11,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0031_9700_SP470112D0006_9700/,,0
26,CONT_AWD_SP470118F0046_9700_SP470112D0006_9700,1150617.78,2018,2018-12-13,2018-12-13,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0046_9700_SP470112D0006_9700/,,0
27,CONT_AWD_SP470118F0256_9700_SP470112D0006_9700,2935319.0,2018,2018-09-29,2018-12-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0256_9700_SP470112D0006_9700/,,0
28,CONT_AWD_SP470118F0073_9700_SP470112D0006_9700,61441.68,2018,2018-02-17,2019-02-16,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0073_9700_SP470112D0006_9700/,,0
29,CONT_AWD_SP470118F0250_9700_SP470112D0006_9700,76494.0,2018,2018-09-29,2019-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0250_9700_SP470112D0006_9700/,,0
30,CONT_AWD_SP470118F0258_9700_SP470112D0006_9700,75838.8,2018,2018-09-29,2019-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0258_9700_SP470112D0006_9700/,,0
31,CONT_AWD_SP470118F0099_9700_SP470112D0006_9700,56802.24,2018,2018-04-06,2019-04-05,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0099_9700_SP470112D0006_9700/,,0
32,CONT_AWD_SP470118F0267_9700_SP470112D0006_9700,75632.52,2018,2018-09-29,2019-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0267_9700_SP470112D0006_9700/,,0
33,CONT_AWD_SP470118F0257_9700_SP470112D0006_9700,53205.36,2018,2018-09-29,2019-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0257_9700_SP470112D0006_9700/,,0
34,CONT_AWD_SP470118F0098_9700_SP470112D0006_9700,6109911.0,2018,2018-03-29,2018-06-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2019-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0098_9700_SP470112D0006_9700/,,0
35,CONT_AWD_HDTRA118F0056_9700_HDTRA108D0016_9700,14411577.0,2018,2018-06-29,2019-01-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,LEIDOS INNOVATIONS CORPORATION,FULL AND OPEN COMPETITION,2019-07-31,NEGOTIATED PROPOSAL/QUOTE,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HDTRA118F0056_9700_HDTRA108D0016_9700/,,0
36,CONT_AWD_SP470118F0242_9700_SP470112D0006_9700,357912.0,2018,2018-09-29,2019-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0242_9700_SP470112D0006_9700/,,0
37,CONT_AWD_SP470118F0165_9700_SP470112D0006_9700,6109911.0,2018,2018-06-29,2018-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0165_9700_SP470112D0006_9700/,,0
38,CONT_AWD_SP470118F0265_9700_SP470112D0006_9700,3015242.48,2018,2018-09-29,2019-05-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0265_9700_SP470112D0006_9700/,,0
39,CONT_AWD_SP470118F0087_9700_SP470112D0006_9700,939036.0,2018,2018-03-29,2019-03-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0087_9700_SP470112D0006_9700/,,0
40,CONT_AWD_SP470119F0016_9700_SP470112D0006_9700,35319.0,2019,2018-12-29,2019-03-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470119F0016_9700_SP470112D0006_9700/,,0
41,CONT_AWD_SP470118F0157_9700_SP470112D0006_9700,12642.84,2018,2018-06-02,2018-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0157_9700_SP470112D0006_9700/,,0
42,CONT_AWD_SP470119F0015_9700_SP470112D0006_9700,79733.88,2019,2018-12-15,2019-12-14,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470119F0015_9700_SP470112D0006_9700/,,0
43,CONT_AWD_SP470118F0251_9700_SP470112D0006_9700,295584.0,2018,2018-09-29,2019-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0251_9700_SP470112D0006_9700/,,0
44,CONT_AWD_SP470119F0017_9700_SP470112D0006_9700,6282574.88,2019,2018-12-29,2019-03-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470119F0017_9700_SP470112D0006_9700/,,0
45,CONT_AWD_SP470118F0137_9700_SP470112D0006_9700,16042.09,2018,2018-05-18,2019-05-17,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0137_9700_SP470112D0006_9700/,,0
46,CONT_AWD_SP470118F0259_9700_SP470112D0006_9700,307644.0,2018,2018-09-29,2019-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0259_9700_SP470112D0006_9700/,,0
47,CONT_AWD_SP470118F0086_9700_SP470112D0006_9700,191016.0,2018,2018-03-29,2019-03-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0086_9700_SP470112D0006_9700/,,0
48,CONT_AWD_SP470118F0083_9700_SP470112D0006_9700,39348.08,2018,2018-02-02,2018-06-01,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0083_9700_SP470112D0006_9700/,,0
49,CONT_AWD_SP470118F0214_9700_SP470112D0006_9700,9705101.08,2018,2018-09-05,2019-05-04,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0214_9700_SP470112D0006_9700/,,0
50,CONT_AWD_SP470118F0164_9700_SP470112D0006_9700,8953.42,2018,2018-06-13,2018-10-12,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0164_9700_SP470112D0006_9700/,,0
51,CONT_AWD_SP470118F0166_9700_SP470112D0006_9700,113567.2,2018,2018-07-12,2019-01-11,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0166_9700_SP470112D0006_9700/,,0
52,CONT_AWD_SP470119F0014_9700_SP470112D0006_9700,53205.36,2019,2018-11-17,2019-11-16,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470119F0014_9700_SP470112D0006_9700/,,0
53,CONT_AWD_SP470118F0268_9700_SP470112D0006_9700,6282574.88,2018,2018-09-29,2018-12-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0268_9700_SP470112D0006_9700/,,0
54,CONT_AWD_SP470118F0266_9700_SP470112D0006_9700,160447.8,2018,2018-09-29,2019-05-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0266_9700_SP470112D0006_9700/,,0
55,CONT_AWD_SP470118F0097_9700_SP470112D0006_9700,114600.0,2018,2018-02-28,2019-03-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2019-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470118F0097_9700_SP470112D0006_9700/,,0
56,CONT_AWD_SP470119F0210_9700_SP470112D0006_9700,147792.0,2019,2019-09-29,2020-03-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470119F0210_9700_SP470112D0006_9700/,,0
57,CONT_AWD_SP470119F0214_9700_SP470112D0006_9700,38247.0,2019,2019-09-29,2020-03-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470119F0214_9700_SP470112D0006_9700/,,0
58,CONT_AWD_SP470119F0211_9700_SP470112D0006_9700,37816.26,2019,2019-09-29,2020-03-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470119F0211_9700_SP470112D0006_9700/,,0
59,CONT_AWD_SP470119F0212_9700_SP470112D0006_9700,26602.68,2019,2019-09-29,2020-03-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470119F0212_9700_SP470112D0006_9700/,,0
60,CONT_AWD_SP470119F0206_9700_SP470112D0006_9700,4059637.97,2019,2019-09-06,2020-03-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,080272604,"LEIDOS, INC.",FULL AND OPEN COMPETITION,2020-03-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SP470119F0206_9700_SP470112D0006_9700/,,0
